optimizer,epoch,val_loss,val_accuracy,val_f1_score,val_auc,val_loss_std_err,val_accuracy_std_err,val_f1_score_std_err,val_auc_std_err
MILO_LW_normalize_True,1,0.8540035966028273,95.12,0.9515443141365354,0.9980296837777778,0.19647620142355557,0.5339999999999988,0.005441234944182749,0.0002975555555555509
MILO_LW_normalize_True,2,1.072582132024765,94.07,0.9406816324294989,0.9977929294444445,0.4102849004268645,1.1960000000000048,0.011896485071880623,0.0005654770000000364
MILO_LW_normalize_True,3,0.6512233686518669,94.89099999999999,0.9484701432903337,0.9982962886666666,0.05530848624467854,0.7209999999999965,0.007486921376635257,1.102466666669244e-05
MILO_LW_normalize_True,4,0.7668341219210625,94.106,0.940298833925856,0.9981366913333334,0.0352237161755562,0.5599999999999951,0.006132787453700661,2.963066666661351e-05
MILO_LW_normalize_True,5,0.6302899504846334,94.426,0.9428125566602186,0.9983173436666666,0.05193491009533401,0.7639999999999957,0.008429534750503898,7.164944444432164e-05
MILO_LW_normalize_True,6,0.44114040725877507,95.876,0.9589764058601593,0.9986321024444444,0.04726222673347218,0.15400000000000347,0.0015988234510903585,0.0001186535555555701
MILO_LW_normalize_True,7,0.5134083346170186,95.577,0.9556004756707523,0.9983920994444444,0.0008540806192159355,0.05899999999999749,0.0005221283055392156,4.660655555549509e-05
MILO_LW_normalize_True,8,0.5147470524084568,95.162,0.9517708811877648,0.9984235777777777,0.047110808783769574,0.1980000000000004,0.0017986878525214078,2.052200000007831e-05
MILO_LW_normalize_True,9,0.51555653759256,94.71199999999999,0.9467107415102788,0.9985364288888889,0.07153321433767676,0.814,0.008145232487075105,6.171955555567264e-05
MILO_LW_normalize_True,10,0.40360673497498034,95.69300000000001,0.9572526154199079,0.9986457855555557,0.039628050932288154,0.5069999999999979,0.004811763502190257,6.533644444445263e-05
MILO_LW_normalize_False,1,1.1700515919589995,93.801,0.9375824325970642,0.9973911776666666,0.022630851440429752,0.22899999999999918,0.002381396542325498,0.0004370261111110163
MILO_LW_normalize_False,2,0.9384437759566306,94.001,0.9397602973598198,0.9974723623333333,0.2363446323609352,0.6610000000000013,0.005872813541567268,0.0006317941111110836
MILO_LW_normalize_False,3,0.8741836935061216,94.256,0.9424339499664591,0.9975924612222222,0.22488946002781388,1.0819999999999936,0.010986357248547905,0.0005799507777777269
MILO_LW_normalize_False,4,0.8201085601890087,94.449,0.9446771203829447,0.997508552,0.23775321196675303,0.929000000000002,0.00901069024798612,0.0005699273333334419
MILO_LW_normalize_False,5,0.9959003635138273,93.576,0.934103763372638,0.9970999847777778,0.30023642352879043,1.3360000000000056,0.014651282563299615,0.0007744996666665392
MILO_LW_normalize_False,6,1.0165036532771587,93.519,0.9352173246680826,0.9970184617777778,0.018607701426744505,0.12100000000000222,0.0012371481786999647,0.0003954360000000822
MILO_LW_normalize_False,7,1.0321767680597307,93.67,0.9363967389166503,0.9970813198888888,0.37402980401515956,1.347999999999999,0.013790085143916218,0.0008261947777777333
MILO_LW_normalize_False,8,1.0712466329026222,93.267,0.9320659860816256,0.9967848282222223,0.36685144078969945,1.6270000000000024,0.016660130674377605,0.0009702053333333627
MILO_LW_normalize_False,9,0.8632757047367097,94.003,0.9403598745408156,0.9971861393333332,0.04876094439506534,0.04099999999999682,0.0009166458547533729,0.00042647511111099096
MILO_LW_normalize_False,10,1.2753605450510979,91.757,0.9145297322253694,0.9965053291111111,0.49556406806230546,2.6570000000000036,0.0297450150048007,0.0010528480000001617
