optimizer,epoch,train_loss,train_accuracy,train_f1_score,train_auc,train_loss_std_err,train_accuracy_std_err,train_f1_score_std_err,train_auc_std_err
MILO,1,1.6590221029356413,39.36418300653595,0.3793706825021733,0.8372794458031262,0.005021206599941274,0.3208434354326629,0.0030974697840200796,0.0009231315863880593
MILO,2,1.5580765851214042,43.79816993464052,0.4328727005183549,0.8581161896885133,0.003766189813430202,0.1467628684996672,0.0010519901125809767,0.0008148008077999317
MILO,3,1.5007683113197872,46.05960784313726,0.4577399952214031,0.8701868142547029,0.009440787213582429,0.33686799511990073,0.003583027509839755,0.0017081010589678582
MILO,4,1.4416748881757648,48.14692810457517,0.47787987231222306,0.8801312232022929,0.007704354733503688,0.34079852855120746,0.0034732343360456925,0.0011448015850072531
MILO,5,1.4118727105321447,49.17542483660131,0.4888451002775415,0.8861506289143973,0.005718560059939763,0.2623833883938155,0.003764306049671655,0.0010182528680966528
MILO_LW,1,1.664578333081763,39.26797385620915,0.3818021884706049,0.8352170917731294,0.005203807365333789,0.2764871207529289,0.0032645552404345505,0.0007951732802699646
MILO_LW,2,1.5755060225817112,42.995032679738564,0.4230294599809118,0.8560660192114934,0.006472381353678148,0.2964348516230536,0.003776837846459786,0.0010282629742740157
MILO_LW,3,1.509984348936642,45.55398692810458,0.4515991494005796,0.8686370037388744,0.007959352308948434,0.29311911836112986,0.004407140458899903,0.001542297168466739
MILO_LW,4,1.4586541523490855,47.56653594771242,0.46907592233513257,0.8776565967727322,0.009611662069472112,0.42263635369202124,0.0050356890731864555,0.0011820444125754952
MILO_LW,5,1.430063199277641,48.50666666666667,0.47819170063142424,0.8838135924149283,0.007539653036699075,0.3870653351415587,0.005681824952178083,0.0011595385815245977
SGD,1,1.8075381531896155,33.32601307189543,0.3272520968056911,0.7989746292464694,0.00599957975419257,0.20048963943011563,0.003237659817219954,0.0013790954265296652
