optimizer,epoch,loss,accuracy,f1_score,loss_std_err,accuracy_std_err,f1_score_std_err
milo_weight_decay_0.0001,1,1.7074046500968934,73.81600000000002,0.7382221570787539,0.27781600365883974,0.8326559913914057,0.008240158602044885
milo_weight_decay_0.0001,2,0.6367740930048624,82.19133333333333,0.8219028810131123,0.026488299260818773,0.5044103267953371,0.005106342364975519
milo_weight_decay_0.0001,3,0.5582276256052653,84.104,0.8409948375017976,0.02322025989579395,0.3429771615331433,0.0034499936525694886
milo_weight_decay_0.0001,4,0.507283486213684,85.05266666666667,0.8504991292591647,0.018209502047581677,0.396115022576918,0.00400038084433276
milo_weight_decay_0.0001,5,0.48775916516621903,85.82666666666667,0.8582356253638247,0.02459523808003075,0.3828007895034231,0.0038312306238441223
milo_weight_decay_0.0001,6,0.4552188390731812,86.61200000000001,0.8660893133146432,0.01642989762800901,0.2681119169302274,0.0027241143146004864
milo_weight_decay_0.0001,7,0.4481936772664388,86.89066666666668,0.8689048852135226,0.01873618498117705,0.3562870253664094,0.003581137083229049
milo_weight_decay_0.0001,8,0.43361903878211977,87.09066666666666,0.8708408640118313,0.01513101197448012,0.19141693876050958,0.001954435644224205
milo_weight_decay_0.0001,9,0.4140503167947133,87.65866666666666,0.8765608188471429,0.016785568157179843,0.2550930113594748,0.0025938282567858364
milo_weight_decay_0.0001,10,0.408813595568339,87.81133333333332,0.878103696941538,0.011891105028647885,0.14981915023713954,0.0015264092897998478
milo_weight_decay_0.0001,11,0.4059199314626058,87.97733333333333,0.8797469542465818,0.015962996981611414,0.24233402109026791,0.0024217108962011685
milo_weight_decay_0.0001,12,0.39652154557228086,88.08666666666666,0.8808314314220729,0.007393903830167109,0.1975393069183382,0.0020144311651078438
milo_weight_decay_0.0001,13,0.3923151271629333,88.31133333333332,0.8831036940082978,0.010462752397387304,0.17955624312299484,0.0018149149777905332
milo_weight_decay_0.0001,14,0.381479644686381,88.60533333333335,0.8860141512059343,0.010193813374369745,0.11076902896467727,0.001106817998656821
milo_weight_decay_0.0001,15,0.38454384213765463,88.55933333333333,0.885584552187197,0.010693375012338779,0.17096718333580474,0.001750196136966124
milo_weight_decay_0.001,1,1.5483903817176818,77.61133333333333,0.7760307533893508,0.0941089127460802,0.3209160499431435,0.003161768259834897
milo_weight_decay_0.001,2,0.5353726104545593,84.55933333333333,0.8455932966348904,0.010458485243894549,0.2928761588870727,0.002897845453521452
milo_weight_decay_0.001,3,0.4679120172754923,86.12,0.8612153406296631,0.013269162453341667,0.3674905894486708,0.0036439881410879824
milo_weight_decay_0.001,4,0.43777290741920466,86.83666666666666,0.8683094355317099,0.01036526644490758,0.3055494140796948,0.003054708704839833
milo_weight_decay_0.001,5,0.4138980811246236,87.50600000000001,0.8750282947131994,0.006680990677549483,0.24594579348574516,0.002453208909818034
