optimizer,epoch,loss,accuracy,f1_score,loss_std_err,accuracy_std_err,f1_score_std_err
milo_LW_baseline_scale_factor,1,0.754021372809675,95.24000000000001,0.9519518440609288,0.2135000509786248,0.5323019541297701,0.005389891847888814
milo_LW_baseline_scale_factor,2,0.25345860966311556,96.41388888888889,0.9638667602566837,0.07064582383775175,0.41221436051203486,0.004159383401688854
milo_LW_baseline_scale_factor,3,0.15378476716015074,96.81222222222222,0.9678953841190842,0.033817744147011976,0.3821301568708308,0.0038604640996460927
milo_LW_baseline_scale_factor,4,0.11842168624666001,97.02833333333335,0.9700820627630007,0.019459875864914596,0.32246159690958587,0.0032607176797730523
milo_LW_baseline_scale_factor,5,0.10461698794629838,97.18777777777778,0.9716970358943445,0.013986289337962716,0.3181257806995219,0.0032107127060630584
milo_LW_baseline_scale_factor,6,0.09792906839433645,97.28888888888889,0.9727217975406987,0.011703859828308382,0.2825877990953068,0.0028540527424050057
milo_LW_baseline_scale_factor,7,0.09398579519324833,97.35666666666667,0.9734101056372538,0.01006735251785455,0.27621113770554595,0.0027898260284804992
milo_LW_baseline_scale_factor,8,0.09150912050406139,97.42444444444443,0.9740868122367831,0.00916694927845993,0.2705384434469826,0.0027316176467741577
milo_LW_baseline_scale_factor,9,0.08981198738680946,97.46666666666665,0.9745137543169086,0.008815328285264018,0.26520606942387226,0.002679972464824483
milo_LW_baseline_scale_factor,10,0.08843161660697725,97.52,0.9750499084854453,0.008429554503254801,0.2415363633385584,0.0024363701102455273
milo_LW_baseline_scale_factor,11,0.0871338658524884,97.54,0.9752506960579265,0.008132525050091799,0.24810578687624715,0.002503430147773315
milo_LW_baseline_scale_factor,12,0.08598143726123704,97.54777777777777,0.975331981013043,0.008012161450583314,0.2406883133796284,0.0024339026554292546
milo_LW_baseline_scale_factor,13,0.08496849912338787,97.59722222222223,0.9758349202763016,0.00778468607839482,0.23705432517973402,0.002394460685189337
milo_LW_baseline_scale_factor,14,0.08404934603538779,97.62333333333333,0.9760941632525565,0.0076420437700169515,0.23036404361920856,0.0023270311705645306
milo_LW_baseline_scale_factor,15,0.08335191488895151,97.64055555555554,0.9762703660434319,0.007447562297501333,0.22874118751155884,0.002308080527878631
milo_LW_scale_factor_0.1,1,0.42897069680645233,96.52833333333332,0.964989267482293,0.17675523261356355,0.17591296248534616,0.0017854529790978597
milo_LW_scale_factor_0.1,2,0.1388784121990204,97.59333333333332,0.9757748809613295,0.03420480136538269,0.06088087944077069,0.0006191134574922039
milo_LW_scale_factor_0.1,3,0.0850103550962276,97.94666666666666,0.9793378553431613,0.00595059044541963,0.07750149341452205,0.0007790001423255184
milo_LW_scale_factor_0.1,4,0.06996139707060324,98.12222222222222,0.9811276043128968,0.0022214529081531573,0.09601954533541418,0.000961317876303587
milo_LW_scale_factor_0.1,5,0.06567382346308893,98.20111111111112,0.9819188994810041,0.003105647795259406,0.10169550289291132,0.0010183325789792988
milo_LW_scale_factor_0.1,6,0.06310763295288714,98.26388888888887,0.9825482016097391,0.0036935852095430675,0.11424605242119815,0.0011470188330501734
milo_LW_scale_factor_0.1,7,0.06144784590991007,98.30333333333334,0.9829496027701848,0.003760521576637705,0.114677486569622,0.0011542461739264954
milo_LW_scale_factor_0.1,8,0.06044998169044654,98.33722222222222,0.983277602868604,0.003800567435659737,0.1305129954269239,0.0013163760144999015
milo_LW_scale_factor_0.1,9,0.059433313011129696,98.37666666666667,0.983684989002748,0.0039054027137057747,0.12297620968361395,0.0012400512409130283
milo_LW_scale_factor_0.1,10,0.05884362396366066,98.39277777777777,0.9838497797876279,0.0038116656921325744,0.12311667656894605,0.0012411806447450476
milo_LW_scale_factor_0.1,11,0.05832758510907491,98.40833333333335,0.9840098467381405,0.0038141409439347725,0.11944702839582035,0.0011979637497058155
milo_LW_scale_factor_0.1,12,0.05769275973439216,98.43888888888891,0.984320171487974,0.0037946747832930646,0.10742927619004089,0.001079124425539794
milo_LW_scale_factor_0.1,13,0.05718226146598657,98.46166666666666,0.9845370122763724,0.0039006406834680416,0.12003471720020475,0.0012066076943026732
milo_LW_scale_factor_0.1,14,0.056611368809640406,98.47666666666667,0.9846983150834449,0.003773587163860392,0.1310357598916023,0.0013213488648616733
milo_LW_scale_factor_0.1,15,0.0561374862715602,98.47722222222221,0.9846992018914467,0.0037781295925471167,0.11459402307038777,0.0011550950609796515
milo_LW_scale_factor_0.5,1,0.23946804631137186,97.56222222222222,0.9754401209108229,0.12465107171740177,0.22855085610681955,0.002322192326960669
milo_LW_scale_factor_0.5,2,0.07205255924931003,98.38333333333333,0.9837419974226482,0.012520842634000497,0.08598018720956738,0.0008723041629730718
milo_LW_scale_factor_0.5,3,0.052298919835686686,98.62666666666667,0.986198064188024,0.001766692198206023,0.06778916115700723,0.00068473563290518
milo_LW_scale_factor_0.5,4,0.048134592748433354,98.73277777777777,0.9872732350953618,0.001942921198414502,0.0668769830674,0.0006737407493931949
milo_LW_scale_factor_0.5,5,0.044804629447311166,98.79333333333334,0.9878882861738846,0.002747201373792836,0.07858116822751154,0.000794071966322862
milo_LW_scale_factor_0.5,6,0.04375852401173777,98.8338888888889,0.9882981915085706,0.0027989362426343034,0.09211674021132682,0.000928589837097423
milo_LW_scale_factor_0.5,7,0.04271063194519115,98.87944444444445,0.9887587316765766,0.0027820012513921303,0.08757183999719044,0.0008820735296902217
milo_LW_scale_factor_0.5,8,0.04213395456166732,98.895,0.9889133630674394,0.002763444985571257,0.08516324194027525,0.0008547422564306373
milo_LW_scale_factor_0.5,9,0.04160571787026193,98.90722222222223,0.9890358995279532,0.0026541862587720895,0.0842523399682346,0.0008469490579135407
milo_LW_scale_factor_0.5,10,0.04116505053208934,98.91555555555556,0.98911696991145,0.0027173229250726516,0.0895323929241042,0.0008969149999774341
milo_LW_scale_factor_0.5,11,0.04058808099035587,98.93166666666666,0.9892865563425648,0.002714037675623759,0.08055938688206939,0.0008071667570303462
milo_LW_scale_factor_0.5,12,0.04022713829568691,98.95833333333333,0.9895530953088251,0.0026488789930080177,0.08089774066341104,0.0008101123401428565
milo_LW_scale_factor_0.5,13,0.03985394763549169,98.96833333333332,0.9896493918837828,0.0026081435117244504,0.07000661344420026,0.0007011729511416541
milo_LW_scale_factor_0.5,14,0.039456386673616034,98.97444444444444,0.9897100296369351,0.002573845463927909,0.07698805422808866,0.0007738149607852462
milo_LW_scale_factor_0.5,15,0.039370044330797264,98.97111111111111,0.9896817797747399,0.0025491600500818583,0.07960744738410265,0.0007985382361271253
