duration_seconds,start_time,platform,python_version,processor,cpu_count_physical,cpu_count_logical,memory_total_gb,memory_available_gb,disk_usage_gb,hostname,cuda_available,compute_type,date,gpu_count,gpu_name,gpu_memory_total_gb,start_memory_used_gb,start_cpu_percent,end_memory_used_gb,end_cpu_percent,memory_increase_gb,optimizer,run_index,epochs,experiment_title,total_experiment_duration
147.08,2026-06-08 01:25:29,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7413_24-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7413 24-Core Processor,48,48,503.49,465.7,16.0,ng10104,True,GPU,2026-06-08 01:25:29,2,NVIDIA A100-SXM4-40GB,39.49,2.56,0.0,2.56,0.0,0.0,MILO,0,5,VIT_TINY_CIFAR100 Experiment ,1062.28
182.7,2026-06-08 01:27:56,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7413_24-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7413 24-Core Processor,48,48,503.49,466.11,16.0,ng10104,True,GPU,2026-06-08 01:27:56,2,NVIDIA A100-SXM4-40GB,39.49,2.56,0.0,2.56,0.0,0.0,MILO_LW,0,5,VIT_TINY_CIFAR100 Experiment ,1062.28
133.69,2026-06-08 01:30:59,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7413_24-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7413 24-Core Processor,48,48,503.49,465.99,16.0,ng10104,True,GPU,2026-06-08 01:30:59,2,NVIDIA A100-SXM4-40GB,39.49,2.56,0.0,2.56,0.0,0.0,SGD,0,5,VIT_TINY_CIFAR100 Experiment ,1062.28
133.68,2026-06-08 01:33:12,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7413_24-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7413 24-Core Processor,48,48,503.49,466.13,16.0,ng10104,True,GPU,2026-06-08 01:33:12,2,NVIDIA A100-SXM4-40GB,39.49,2.56,0.0,2.56,0.0,0.0,ADAMW,0,5,VIT_TINY_CIFAR100 Experiment ,1062.28
133.54,2026-06-08 01:35:26,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7413_24-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7413 24-Core Processor,48,48,503.49,466.14,16.0,ng10104,True,GPU,2026-06-08 01:35:26,2,NVIDIA A100-SXM4-40GB,39.49,2.56,0.0,2.56,0.0,0.0,ADAGRAD,0,5,VIT_TINY_CIFAR100 Experiment ,1062.28
142.81,2026-06-08 01:37:40,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7413_24-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7413 24-Core Processor,48,48,503.49,466.25,16.0,ng10104,True,GPU,2026-06-08 01:37:40,2,NVIDIA A100-SXM4-40GB,39.49,2.56,0.0,2.56,0.0,0.0,ADEMAMIX,0,5,VIT_TINY_CIFAR100 Experiment ,1062.28
180.01,2026-06-08 01:40:02,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7413_24-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7413 24-Core Processor,48,48,503.49,466.38,16.0,ng10104,True,GPU,2026-06-08 01:40:02,2,NVIDIA A100-SXM4-40GB,39.49,2.56,0.0,2.57,0.0,0.01,SOAP,0,5,VIT_TINY_CIFAR100 Experiment ,1062.28
