duration_seconds,start_time,platform,python_version,processor,cpu_count_physical,cpu_count_logical,memory_total_gb,memory_available_gb,disk_usage_gb,hostname,cuda_available,compute_type,date,gpu_count,gpu_name,gpu_memory_total_gb,start_memory_used_gb,start_cpu_percent,end_memory_used_gb,end_cpu_percent,memory_increase_gb,optimizer,run_index,epochs,experiment_title,total_experiment_duration
38.03,2025-04-16 10:20:21,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.93,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 10:20:21,1,NVIDIA GeForce RTX 3060,12.0,1.5,0.0,1.54,0.0,0.04,milo_LW_baseline_lr,0,15,MLP_MNIST Ablation: milo_LW_ablate_lr,337.27
37.84,2025-04-16 10:20:59,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.81,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 10:20:59,1,NVIDIA GeForce RTX 3060,12.0,1.55,0.0,1.54,0.0,-0.01,milo_LW_baseline_lr,1,15,MLP_MNIST Ablation: milo_LW_ablate_lr,337.27
37.5,2025-04-16 10:21:36,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.84,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 10:21:36,1,NVIDIA GeForce RTX 3060,12.0,1.54,0.0,1.55,0.0,0.01,milo_LW_baseline_lr,2,15,MLP_MNIST Ablation: milo_LW_ablate_lr,337.27
36.98,2025-04-16 10:22:14,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.96,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 10:22:14,1,NVIDIA GeForce RTX 3060,12.0,1.55,0.0,1.55,0.0,0.0,milo_LW_lr_0.1,0,15,MLP_MNIST Ablation: milo_LW_ablate_lr,337.27
35.55,2025-04-16 10:22:51,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.81,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 10:22:51,1,NVIDIA GeForce RTX 3060,12.0,1.55,0.0,1.59,0.0,0.04,milo_LW_lr_0.1,1,15,MLP_MNIST Ablation: milo_LW_ablate_lr,337.27
36.7,2025-04-16 10:23:27,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.87,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 10:23:27,1,NVIDIA GeForce RTX 3060,12.0,1.59,0.0,1.59,0.0,0.0,milo_LW_lr_0.1,2,15,MLP_MNIST Ablation: milo_LW_ablate_lr,337.27
37.35,2025-04-16 10:24:03,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.76,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 10:24:03,1,NVIDIA GeForce RTX 3060,12.0,1.59,0.0,1.59,0.0,0.0,milo_LW_lr_0.001,0,15,MLP_MNIST Ablation: milo_LW_ablate_lr,337.27
37.18,2025-04-16 10:24:41,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.87,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 10:24:41,1,NVIDIA GeForce RTX 3060,12.0,1.59,0.0,1.59,0.0,0.0,milo_LW_lr_0.001,1,15,MLP_MNIST Ablation: milo_LW_ablate_lr,337.27
38.33,2025-04-16 10:25:18,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.94,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 10:25:18,1,NVIDIA GeForce RTX 3060,12.0,1.59,0.0,1.6,0.0,0.01,milo_LW_lr_0.001,2,15,MLP_MNIST Ablation: milo_LW_ablate_lr,337.27
