optimizer,epoch,train_loss,train_accuracy,train_f1_score,train_auc,train_loss_std_err,train_accuracy_std_err,train_f1_score_std_err,train_auc_std_err
MILO,1,1.0745978659523858,61.17385620915033,0.6115789505420721,0.9305118343910322,0.0,0.0,0.0,0.0
MILO,2,0.8424621466312533,69.48496732026143,0.692892425257634,0.9574231047753292,0.0,0.0,0.0,0.0
MILO,3,0.6359385510114284,77.70980392156862,0.7776011551403776,0.9745239434204297,0.0,0.0,0.0,0.0
MILO,4,0.46853169370320885,83.97647058823529,0.8397708134437378,0.9852574113151537,0.0,0.0,0.0,0.0
MILO,5,0.3700370574106578,87.20261437908496,0.8723784356646853,0.9906913198036378,0.0,0.0,0.0,0.0
MILO_LW,1,1.0799147871397679,60.30065359477124,0.5991001767098824,0.9318382009375114,0.0,0.0,0.0,0.0
MILO_LW,2,0.8131020417649761,71.08235294117647,0.7066797553449169,0.9591235664332404,0.0,0.0,0.0,0.0
MILO_LW,3,0.6430302735419056,77.29150326797385,0.7767363245001696,0.9736909293809412,0.0,0.0,0.0,0.0
MILO_LW,4,0.4756923138456407,83.35686274509804,0.8297852564074102,0.9850991417799568,0.0,0.0,0.0,0.0
MILO_LW,5,0.33436967840849185,88.49934640522876,0.8850130738459517,0.9916219291809801,0.0,0.0,0.0,0.0
SGD,1,1.14486796305538,57.97908496732026,0.5710828861289698,0.9247549085110695,0.0,0.0,0.0,0.0
SGD,2,0.7794657731149711,71.77516339869281,0.7168066228420695,0.9635792564677139,0.0,0.0,0.0,0.0
SGD,3,0.5999687394612755,78.75032679738563,0.7852376638434221,0.9789528687214746,0.0,0.0,0.0,0.0
SGD,4,0.5737257641031851,79.47712418300654,0.801415669135784,0.984774369362343,0.0,0.0,0.0,0.0
SGD,5,0.36858030614354254,86.97254901960784,0.8704761776965306,0.9931759708274669,0.0,0.0,0.0,0.0
ADAMW,1,1.7376020268458947,28.933333333333334,0.22695144569305117,0.8105637995042111,0.0,0.0,0.0,0.0
ADAMW,2,1.3871730391932469,44.588235294117645,0.41213702107594974,0.8847417865276809,0.0,0.0,0.0,0.0
ADAMW,3,1.0998047845690857,60.65882352941176,0.6104461982278476,0.9273079799498071,0.0,0.0,0.0,0.0
ADAMW,4,0.8773534990541296,68.39738562091503,0.679223825904359,0.9550456316822237,0.0,0.0,0.0,0.0
ADAMW,5,0.9533168391526914,68.75555555555556,0.6968465878502383,0.9543957269713476,0.0,0.0,0.0,0.0
ADAGRAD,1,1.2417102550182466,54.24313725490196,0.5410938495004154,0.9226136004768136,0.0,0.0,0.0,0.0
ADAGRAD,2,0.8091339382127999,71.12418300653594,0.7109674287990877,0.9645658274802557,0.0,0.0,0.0,0.0
ADAGRAD,3,0.5106894777241875,82.081045751634,0.8191877107710839,0.9854033908553573,0.0,0.0,0.0,0.0
ADAGRAD,4,0.2905048766385496,90.31372549019608,0.9026727310434015,0.9946330018307098,0.0,0.0,0.0,0.0
ADAGRAD,5,0.19286658814841626,93.42745098039215,0.9344078567773696,0.9976665619039139,0.0,0.0,0.0,0.0
ADEMAMIX,1,1.7303120949377422,30.1281045751634,0.22201702896204983,0.8140316227093047,0.0,0.0,0.0,0.0
ADEMAMIX,2,1.4562128559997658,42.96209150326797,0.4060428689079997,0.8704185930339575,0.0,0.0,0.0,0.0
ADEMAMIX,3,1.2352291243434732,55.07450980392157,0.5436615604332766,0.9149596996029995,0.0,0.0,0.0,0.0
ADEMAMIX,4,1.0641807296603334,62.959477124183,0.6333500817865836,0.9362549011465131,0.0,0.0,0.0,0.0
ADEMAMIX,5,0.8768438298125673,70.31895424836601,0.7032216927681143,0.9574014843756407,0.0,0.0,0.0,0.0
SOAP,1,8019015009.808732,11.869281045751634,0.04465410698829386,0.5107375882862861,0.0,0.0,0.0,0.0
SOAP,2,125811615.11010458,11.456209150326798,0.04096801297637335,0.5075856306337835,0.0,0.0,0.0,0.0
SOAP,3,18078625.572612744,11.019607843137255,0.03667450925510054,0.5067677959009431,0.0,0.0,0.0,0.0
SOAP,4,9228325.123808278,10.928104575163399,0.035042017590970996,0.5052690259076552,0.0,0.0,0.0,0.0
SOAP,5,3020027.4937419416,10.16470588235294,0.022445167881213434,0.5015939315858196,0.0,0.0,0.0,0.0
