optimizer,epoch,train_loss,train_accuracy,train_f1_score,train_auc,train_loss_std_err,train_accuracy_std_err,train_f1_score_std_err,train_auc_std_err
MILO_lr_0.01,1,0.9093714687061311,67.243,0.6718687930242113,0.9420640302222222,0.38262074027061466,14.279000000000003,0.1462082911609628,0.04029100688888887
MILO_lr_0.01,2,0.7162876556253434,74.70400000000001,0.746243681258729,0.964045775,0.2933592827749253,10.503999999999998,0.10513460892362984,0.02411709055555561
MILO_lr_0.01,3,0.5905042800617217,79.245,0.7929900327023724,0.9749983484444444,0.230820279302597,8.267000000000003,0.08187410195145733,0.01609022644444441
MILO_lr_0.01,4,0.5068419337224961,82.296,0.8238105243973852,0.9814571201111111,0.17898464712619783,6.359999999999999,0.06243746542267864,0.011196934777777834
MILO_lr_0.01,5,0.4606601149606705,83.82900000000001,0.8377935546967921,0.9847726434444445,0.15192275603771208,5.487000000000001,0.05501680469299124,0.008645489000000062
MILO_lr_0.01,6,0.4145822571158409,85.451,0.8539734927058585,0.9875398764444444,0.13527470093011854,4.823,0.048247155749705506,0.006921035333333435
MILO_lr_0.01,7,0.37978616510391233,86.66499999999999,0.8661597496218092,0.989413340888889,0.11660389108657836,4.066999999999999,0.041078846588394224,0.0056738060000000035
MILO_lr_0.01,8,0.3423718219804764,88.075,0.8807965229179104,0.9912512481111111,0.10231481845378876,3.557000000000002,0.03519560745459332,0.004541718111111093
MILO_lr_0.01,9,0.33400927466630936,88.463,0.8839650078203347,0.9917397724444444,0.11279705517530442,3.901000000000003,0.03969634291453289,0.004633352444444516
MILO_lr_0.01,10,0.3014385122585297,89.45599999999999,0.8944301890090836,0.9931930282222222,0.08609736680030823,3.0159999999999982,0.030290309634722234,0.0034778991111110713
MILO_lr_0.1,1,1.3668344126224516,55.156000000000006,0.5217548195957707,0.9142886724444443,0.42645823863029475,15.976,0.1680208845332198,0.05423332488888882
MILO_lr_0.1,2,1.1052909294605255,62.735,0.6075854228169264,0.9389592884444444,0.3880475009441376,13.918999999999995,0.16047368851347915,0.03954412288888886
MILO_lr_0.1,3,0.8515310356998445,70.751,0.6967722344685741,0.9579203347777777,0.2854228794765472,10.661000000000001,0.1178897145423105,0.026486875666666628
MILO_lr_0.1,4,0.7957276414871216,73.201,0.730924223630465,0.9669420686666665,0.22319514829635623,8.719000000000001,0.0807797565415419,0.01875279555555548
MILO_lr_0.1,5,0.7311569671010971,75.53999999999999,0.7457736141232879,0.9741724608888889,0.29174698034763336,9.404000000000002,0.10433777744591588,0.014357664444444472
MILO_lr_0.1,6,0.6532781510925293,77.699,0.7764285436636769,0.97690394,0.24407727798461917,8.501000000000005,0.08562486777741868,0.013339436666666593
MILO_lr_0.1,7,0.6871964172744751,77.40700000000001,0.781902661805052,0.9796845384444445,0.012126994628906262,1.5970000000000013,0.021398769225861758,0.004178799333333427
MILO_lr_0.1,8,0.5246005407762527,82.08699999999999,0.8220806434235413,0.9850086085555554,0.16352458707332615,5.5729999999999995,0.05563486294769275,0.00737366366666664
MILO_lr_0.1,9,0.47504432583332057,83.56,0.8334908796356506,0.9874273291111111,0.09341671145915983,3.155999999999999,0.030733357786652867,0.005620628000000182
MILO_lr_0.1,10,0.4355348729658127,84.961,0.8499420092399077,0.9887597503333334,0.06849341811656953,2.4729999999999985,0.025035694424799634,0.004408638111111252
MILO_lr_0.001,1,0.2415311748743057,91.62700000000001,0.9161557464126794,0.9956145086666668,0.006849648804664613,0.10499999999999687,0.001189056969092106,0.00023704755555559176
MILO_lr_0.001,2,0.23764180070400237,91.76,0.9173144448676327,0.9957172276666667,0.007059202332496641,0.2560000000000002,0.0025603558524516785,0.0002496310000000834
MILO_lr_0.001,3,0.2374984018468857,91.74600000000001,0.917453963170632,0.9957224252222221,0.008046702351570137,0.3099999999999951,0.0029464089848321717,0.00024308255555560707
MILO_lr_0.001,4,0.2341907279109955,91.87899999999999,0.9187658681646407,0.9958405172222222,0.005732838010787971,0.1390000000000029,0.0013578904263244485,0.00022075611111105342
MILO_lr_0.001,5,0.23280570581912996,91.916,0.9190960400589193,0.9958863972222223,0.006973062405586246,0.2359999999999971,0.002386065523538261,0.00022942877777759607
MILO_lr_0.001,6,0.23253656088471414,92.022,0.9201863755708632,0.9958591896666666,0.00617212095856666,0.21999999999999886,0.0021536337117263327,0.00017873611111107746
MILO_lr_0.001,7,0.23345297796487807,91.97200000000001,0.9196453727029832,0.9958385294444445,0.006692729146480557,0.24199999999999733,0.0023519887178829464,0.00021363477777791573
MILO_lr_0.001,8,0.23133179741621018,91.961,0.9194910818409943,0.9959278845555556,0.005350386888980859,0.17300000000000182,0.0016763314065724733,0.0001900723333333465
MILO_lr_0.001,9,0.23194878162384033,92.042,0.9203573231412493,0.9958947733333332,0.005667442045211801,0.17999999999999972,0.001782594783560909,0.00019469022222229349
MILO_lr_0.001,10,0.22873297830104827,92.077,0.9206429287644202,0.9959810654444445,0.00415233832836151,0.08700000000000328,0.0008860702202091452,0.00014352966666669742
