duration_seconds,start_time,platform,python_version,processor,cpu_count_physical,cpu_count_logical,memory_total_gb,memory_available_gb,disk_usage_gb,hostname,cuda_available,compute_type,date,gpu_count,gpu_name,gpu_memory_total_gb,start_memory_used_gb,start_cpu_percent,end_memory_used_gb,end_cpu_percent,memory_increase_gb,optimizer,run_index,epochs,experiment_title,total_experiment_duration
113.44,2025-09-22 14:19:16,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,40.27,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-22 14:19:16,1,NVIDIA GeForce RTX 5070 Ti,15.92,1.42,0.0,1.79,0.0,0.37,MILO,0,10,VGG11_CIFAR10 Experiment ,4361.3
128.75,2025-09-22 14:21:09,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,39.99,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-22 14:21:09,1,NVIDIA GeForce RTX 5070 Ti,15.92,1.79,0.0,1.85,0.0,0.06,MILO,1,10,VGG11_CIFAR10 Experiment ,4361.3
139.24,2025-09-22 14:23:18,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,39.83,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-22 14:23:18,1,NVIDIA GeForce RTX 5070 Ti,15.92,1.85,0.0,1.92,0.0,0.07,MILO,2,10,VGG11_CIFAR10 Experiment ,4361.3
138.72,2025-09-22 14:25:37,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,39.6,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-22 14:25:37,1,NVIDIA GeForce RTX 5070 Ti,15.92,1.92,0.0,1.98,0.0,0.06,MILO,3,10,VGG11_CIFAR10 Experiment ,4361.3
137.56,2025-09-22 14:27:56,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,39.65,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-22 14:27:56,1,NVIDIA GeForce RTX 5070 Ti,15.92,1.98,0.0,2.05,0.0,0.07,MILO,4,10,VGG11_CIFAR10 Experiment ,4361.3
140.93,2025-09-22 14:30:14,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,39.6,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-22 14:30:14,1,NVIDIA GeForce RTX 5070 Ti,15.92,2.05,0.0,2.11,0.0,0.06,MILO_LW,0,10,VGG11_CIFAR10 Experiment ,4361.3
138.77,2025-09-22 14:32:35,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,39.32,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-22 14:32:35,1,NVIDIA GeForce RTX 5070 Ti,15.92,2.11,0.0,2.16,0.0,0.05,MILO_LW,1,10,VGG11_CIFAR10 Experiment ,4361.3
140.78,2025-09-22 14:34:53,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,39.45,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-22 14:34:53,1,NVIDIA GeForce RTX 5070 Ti,15.92,2.16,0.0,2.17,0.0,0.01,MILO_LW,2,10,VGG11_CIFAR10 Experiment ,4361.3
140.67,2025-09-22 14:37:14,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,39.39,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-22 14:37:14,1,NVIDIA GeForce RTX 5070 Ti,15.92,2.17,0.0,2.17,0.0,0.0,MILO_LW,3,10,VGG11_CIFAR10 Experiment ,4361.3
140.23,2025-09-22 14:39:35,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,39.26,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-22 14:39:35,1,NVIDIA GeForce RTX 5070 Ti,15.92,2.17,0.0,2.17,0.0,0.0,MILO_LW,4,10,VGG11_CIFAR10 Experiment ,4361.3
89.1,2025-09-22 14:41:55,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,39.31,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-22 14:41:55,1,NVIDIA GeForce RTX 5070 Ti,15.92,2.17,0.0,2.17,0.0,0.0,SGD,0,10,VGG11_CIFAR10 Experiment ,4361.3
89.46,2025-09-22 14:43:24,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,39.31,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-22 14:43:24,1,NVIDIA GeForce RTX 5070 Ti,15.92,2.17,0.0,2.18,0.0,0.01,SGD,1,10,VGG11_CIFAR10 Experiment ,4361.3
89.68,2025-09-22 14:44:54,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,39.28,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-22 14:44:54,1,NVIDIA GeForce RTX 5070 Ti,15.92,2.18,0.0,2.18,0.0,0.0,SGD,2,10,VGG11_CIFAR10 Experiment ,4361.3
90.05,2025-09-22 14:46:23,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,39.21,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-22 14:46:23,1,NVIDIA GeForce RTX 5070 Ti,15.92,2.18,0.0,2.18,0.0,0.0,SGD,3,10,VGG11_CIFAR10 Experiment ,4361.3
89.79,2025-09-22 14:47:53,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,39.24,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-22 14:47:53,1,NVIDIA GeForce RTX 5070 Ti,15.92,2.18,0.0,2.18,0.0,0.0,SGD,4,10,VGG11_CIFAR10 Experiment ,4361.3
