duration_seconds,start_time,platform,python_version,processor,cpu_count_physical,cpu_count_logical,memory_total_gb,memory_available_gb,disk_usage_gb,hostname,cuda_available,compute_type,date,gpu_count,gpu_name,gpu_memory_total_gb,start_memory_used_gb,start_cpu_percent,end_memory_used_gb,end_cpu_percent,memory_increase_gb,optimizer,run_index,epochs,experiment_title,total_experiment_duration
62.1,2025-05-08 17:30:09,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.51,931.4,DESKTOP-JA3B0L7,True,GPU,2025-05-08 17:30:09,1,NVIDIA GeForce RTX 3060,12.0,0.65,0.0,1.13,0.0,0.48,MILO_lr_0.01,0,10,MLP_MNIST Ablation: MILO_ablate_lr,393.12
65.43,2025-05-08 17:31:11,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.15,931.4,DESKTOP-JA3B0L7,True,GPU,2025-05-08 17:31:11,1,NVIDIA GeForce RTX 3060,12.0,1.13,0.0,1.13,0.0,0.0,MILO_lr_0.01,1,10,MLP_MNIST Ablation: MILO_ablate_lr,393.12
65.47,2025-05-08 17:32:17,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.18,931.4,DESKTOP-JA3B0L7,True,GPU,2025-05-08 17:32:17,1,NVIDIA GeForce RTX 3060,12.0,1.13,0.0,1.13,0.0,0.0,MILO_lr_0.1,0,10,MLP_MNIST Ablation: MILO_ablate_lr,393.12
65.73,2025-05-08 17:33:22,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.31,931.4,DESKTOP-JA3B0L7,True,GPU,2025-05-08 17:33:22,1,NVIDIA GeForce RTX 3060,12.0,1.13,0.0,1.13,0.0,0.0,MILO_lr_0.1,1,10,MLP_MNIST Ablation: MILO_ablate_lr,393.12
64.83,2025-05-08 17:34:28,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.26,931.4,DESKTOP-JA3B0L7,True,GPU,2025-05-08 17:34:28,1,NVIDIA GeForce RTX 3060,12.0,1.14,0.0,1.15,0.0,0.01,MILO_lr_0.001,0,10,MLP_MNIST Ablation: MILO_ablate_lr,393.12
64.55,2025-05-08 17:35:33,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.27,931.4,DESKTOP-JA3B0L7,True,GPU,2025-05-08 17:35:33,1,NVIDIA GeForce RTX 3060,12.0,1.15,0.0,1.15,0.0,0.0,MILO_lr_0.001,1,10,MLP_MNIST Ablation: MILO_ablate_lr,393.12
