optimizer,epoch,loss,accuracy,f1_score,loss_std_err,accuracy_std_err,f1_score_std_err
milo_baseline_normalize,1,0.03223112468670637,99.75111111111111,0.9974910195630017,0.004122999931295972,0.02310069209587932,0.00023454752414960403
milo_baseline_normalize,2,0.0012027385580639161,99.98055555555555,0.9998039916479479,0.00025671383789295065,0.0029397236789624583,2.933753238114582e-05
milo_baseline_normalize,3,0.0001388793568383019,99.99611111111112,0.9999612838352648,5.918510589998741e-05,0.0014698618394789914,1.4529490147435252e-05
milo_baseline_normalize,4,7.960448420836003e-05,99.99666666666667,0.9999667022134601,7.509542823104173e-06,0.0,7.850462293418875e-17
milo_baseline_normalize,5,7.164763435919994e-05,99.99722222222222,0.9999722345124639,7.93972750413952e-06,0.0005555555555550503,5.532299003685459e-06
milo_baseline_normalize,6,7.013699726985401e-05,99.99777777777778,0.9999777668114675,7.6060964346715255e-06,0.0005555555555550503,5.532299003685459e-06
milo_baseline_normalize,7,6.925397141366626e-05,99.99833333333333,0.9999832991104712,7.397231450021074e-06,0.0,0.0
milo_baseline_normalize,8,7.266044286014923e-05,99.99722222222222,0.9999722345124639,7.534799080905222e-06,0.0005555555555550503,5.532299003685459e-06
milo_baseline_normalize,9,6.959421180766303e-05,99.99777777777778,0.9999777668114675,7.431934079182813e-06,0.0005555555555550503,5.532299003685459e-06
milo_baseline_normalize,10,7.062952939014749e-05,99.99722222222222,0.9999722345124639,7.365323354058697e-06,0.0005555555555550503,5.532299003685459e-06
milo_baseline_normalize,11,6.587209184125129e-05,99.99777777777778,0.9999777668114675,8.493187834842342e-06,0.0005555555555550503,5.532299003685459e-06
milo_baseline_normalize,12,6.315703319660975e-05,99.99777777777778,0.9999777668114675,8.338816688977613e-06,0.0005555555555550503,5.532299003685459e-06
milo_baseline_normalize,13,6.729672158157811e-05,99.99777777777778,0.9999777668114675,7.491074749138587e-06,0.0005555555555550503,5.532299003685459e-06
milo_baseline_normalize,14,6.3910704054874e-05,99.99833333333333,0.9999832991104712,8.062373004789655e-06,0.0,0.0
milo_baseline_normalize,15,6.554436100207084e-05,99.99777777777778,0.9999777668114675,7.231755116571945e-06,0.0005555555555550503,5.532299003685459e-06
milo_normalize_False,1,0.05209666911354147,98.95222222222223,0.989432250091883,0.013243227887221468,0.3744456808420067,0.003783031880114535
milo_normalize_False,2,0.009238398544269829,99.7161111111111,0.9971346675236763,0.0024148436618895304,0.09214186592852117,0.0009314077601769611
milo_normalize_False,3,0.0042392175405380405,99.88611111111112,0.9988563056629235,0.001390971058069979,0.032791899029717936,0.00032892161444071026
milo_normalize_False,4,0.002434125140132717,99.96222222222222,0.9996199375437493,0.0011417925405821005,0.010198644305939805,0.00010407250737317103
milo_normalize_False,5,0.002179474213081656,99.9761111111111,0.9997599382101203,0.0009427758393840479,0.007837075544256398,7.815138239574153e-05
milo_normalize_False,6,0.0019968648676725307,99.98722222222223,0.9998724325950974,0.0009707281921280176,0.0047466687473990245,4.7278749363872465e-05
milo_normalize_False,7,0.0021347533345095512,99.98666666666668,0.9998659454690051,0.0009761058745731143,0.004194352464040196,4.281074313459281e-05
milo_normalize_False,8,0.002408404908700084,99.98277777777777,0.9998254993767897,0.0009263481574141578,0.010289032876360996,0.00010488010523947283
milo_normalize_False,9,0.0023972054195651998,99.9888888888889,0.9998884398244298,0.0009902906639528172,0.005299662230093543,5.290331800431191e-05
milo_normalize_False,10,0.0025539874687994825,99.9811111111111,0.9998098110746128,0.000987105252327213,0.009686442096756395,9.77102034189737e-05
milo_normalize_False,11,0.0026726350042734237,99.985,0.9998487372636712,0.0010602053159832678,0.003469443332440399,3.4626897770697834e-05
milo_normalize_False,12,0.0027360373454446505,99.9861111111111,0.9998600102598706,0.0011533039833323225,0.003093202423791644,3.116033542344164e-05
milo_normalize_False,13,0.002690977098416149,99.99444444444445,0.9999440674268362,0.001219506820835038,0.0038888888888900888,3.907047290007919e-05
milo_normalize_False,14,0.002769172788618451,99.99444444444445,0.99994479015797,0.0012167264817571338,0.003093202423796323,3.101651207028298e-05
milo_normalize_False,15,0.0029236811680106623,99.99277777777779,0.9999284505830525,0.0012088172901188942,0.003888888888889751,3.844212112833543e-05
