optimizer,epoch,val_loss,val_accuracy,val_f1_score,val_auc,val_loss_std_err,val_accuracy_std_err,val_f1_score_std_err,val_auc_std_err
milo_momentum_0.9,1,1.3128246613820393,52.05666666666667,0.5108423987625085,0.0,0.04299668673872776,1.7192763335517403,0.01672330566441751,0.0
milo_momentum_0.9,2,0.991998851076762,64.48333333333333,0.6437911213830086,0.0,0.022358962246544035,0.801671864155016,0.007413470900959099,0.0
milo_momentum_0.9,3,0.8751723397572836,69.17999999999999,0.688475239519574,0.0,0.016602395130152655,0.5288036812781617,0.006344640511458554,0.0
milo_momentum_0.9,4,0.7326751057306925,74.17666666666666,0.7410265456154742,0.0,0.01511354575582783,0.51911249048523,0.00534519821079454,0.0
milo_momentum_0.9,5,0.6509505807876587,77.26666666666667,0.7722174014862064,0.0,0.009840957052545462,0.3168771230478964,0.0028814519452601338,0.0
milo_momentum_0.9,6,0.6138689143498738,78.49000000000001,0.7847411271497462,0.0,0.012100752668893598,0.5947548514584258,0.006586325345072482,0.0
milo_momentum_0.9,7,0.5665063293774922,80.40666666666667,0.8031610777626446,0.0,0.009234297506885075,0.383246366946615,0.0035869215285202,0.0
milo_momentum_0.9,8,0.5475525395870209,81.04666666666667,0.8101621982335381,0.0,0.007603958167435855,0.27720830515055667,0.0025358749815629035,0.0
milo_momentum_0.9,9,0.5116413345495859,82.57,0.8244007942547071,0.0,0.008700208252023252,0.28919428302325406,0.0026701520149641895,0.0
milo_momentum_0.9,10,0.491721133740743,83.17333333333333,0.8315333833631914,0.0,0.010536070569093855,0.32915717285887286,0.003341458918832396,0.0
milo_momentum_0.9,11,0.473493275753657,83.88666666666666,0.8385308473003393,0.0,0.009353621130720755,0.3982182539484817,0.0041507649054174315,0.0
milo_momentum_0.9,12,0.4580893230915069,84.59,0.8458434547477233,0.0,0.009264620040012963,0.3504283093587037,0.0030937498504123783,0.0
milo_momentum_0.9,13,0.44624925287564593,84.95,0.8489141351775803,0.0,0.00808394662783017,0.38431757701151475,0.0037966255163335494,0.0
milo_momentum_0.9,14,0.4421371653079986,85.10333333333334,0.8511226440407734,0.0,0.010999253916154708,0.5024716686319501,0.005521679241965516,0.0
milo_momentum_0.9,15,0.42405296667416886,85.80666666666667,0.857797206659769,0.0,0.0013708406534314497,0.19598752794785546,0.0022424165823840617,0.0
milo_momentum_0.0,1,1.294573847134908,52.71,0.5224713187992004,0.0,0.013716220638070625,0.6986415389883424,0.008339608737572347,0.0
milo_momentum_0.0,2,1.0104510886192322,63.910000000000004,0.6368800674482181,0.0,0.02342543602137563,1.1140167563072525,0.010603382718516649,0.0
milo_momentum_0.0,3,0.8798108168284099,69.04333333333334,0.6902668447440004,0.0,0.03179956852165014,1.1027591658099143,0.010790427073156491,0.0
milo_momentum_0.0,4,0.7723293905893961,72.73333333333333,0.7275528274127893,0.0,0.016029569405018266,0.6348053069861463,0.007223410148519274,0.0
milo_momentum_0.0,5,0.6977035047213237,75.33,0.7528842605703633,0.0,0.020511080542204064,0.6157921727336277,0.006160947574638922,0.0
milo_momentum_0.0,6,0.6427553294976552,77.53,0.7745034865061183,0.0,0.020347589973478023,0.6504101270224285,0.006070983720883968,0.0
milo_momentum_0.0,7,0.5932793076197306,79.78333333333335,0.7969078825023242,0.0,0.019800005580818625,0.6190404761492673,0.005691113180599973,0.0
milo_momentum_0.0,8,0.5735642228444418,80.22333333333333,0.8014426169916389,0.0,0.014624151225791034,0.545720726297903,0.005362074912657094,0.0
milo_momentum_0.0,9,0.5583204061508179,80.87333333333333,0.8079682377290801,0.0,0.017872628277979804,0.7082921556658517,0.007050647802285889,0.0
milo_momentum_0.0,10,0.5340140267848968,81.65,0.8156600371104216,0.0,0.01901660554911732,0.5163655036244499,0.005603598542967722,0.0
milo_momentum_0.0,11,0.5092263690948488,82.61666666666667,0.8257824018029759,0.0,0.012682229874996386,0.3531917955508653,0.004041293070149486,0.0
milo_momentum_0.0,12,0.5013925781726837,82.94,0.8291062300178954,0.0,0.0053470743884545206,0.2843120351538627,0.00312335172537286,0.0
milo_momentum_0.0,13,0.4883824019908905,83.26333333333334,0.8320938706233996,0.0,0.015702703080620946,0.41862207830505366,0.0040589290934511585,0.0
milo_momentum_0.0,14,0.46994990185101826,84.31666666666666,0.8427932119528464,0.0,0.008273418141120727,0.33567510747414275,0.0033641639144881934,0.0
milo_momentum_0.0,15,0.45573646732966105,84.78333333333335,0.8475836133912723,0.0,0.013118791817608971,0.5198824653494066,0.00503014268819198,0.0
milo_momentum_0.45,1,1.251013454055786,54.336666666666666,0.5384647343489359,0.0,0.013827270631792003,0.22318402969547677,0.00288731845676439,0.0
milo_momentum_0.45,2,0.9627813094139098,65.50333333333333,0.6544666381049457,0.0,0.026521593362962385,1.092906420717,0.010010597863620085,0.0
milo_momentum_0.45,3,0.8341964941342672,70.32666666666667,0.7036953420761817,0.0,0.01939203422901435,0.9227013480957829,0.010187134280081939,0.0
milo_momentum_0.45,4,0.766960409450531,73.32,0.7318315027996616,0.0,0.02792598717276093,0.9002962475392973,0.010184607919282228,0.0
milo_momentum_0.45,5,0.6835599257469177,76.16,0.7600442506167585,0.0,0.023170428517259638,0.8140229316999191,0.008643017678851476,0.0
milo_momentum_0.45,6,0.625620957438151,78.25333333333333,0.7818655501318523,0.0,0.0112439771244085,0.34834529485044696,0.0038174524300503515,0.0
milo_momentum_0.45,7,0.5865757194519042,79.80666666666667,0.7978810985701131,0.0,0.021503728657306626,0.45993960956243507,0.004487527093897128,0.0
milo_momentum_0.45,8,0.5638725156148275,80.8,0.8065390251865909,0.0,0.01985010866311995,0.7392789279651724,0.0076026133841234226,0.0
milo_momentum_0.45,9,0.5398392862796784,81.37333333333333,0.8132849717652041,0.0,0.016558199834894483,0.4495306193995865,0.00484505691054633,0.0
milo_momentum_0.45,10,0.5226142808278401,82.00999999999999,0.8199781499660825,0.0,0.01275182005549305,0.3609709129556021,0.0038805765961170335,0.0
milo_momentum_0.45,11,0.49232649218241376,83.19,0.8313725248001488,0.0,0.009994346558171106,0.26102362600602325,0.0031085992863098735,0.0
milo_momentum_0.45,12,0.48375137206713353,83.59,0.8356979440385888,0.0,0.016348574994342988,0.41884762543595033,0.004059983863070985,0.0
milo_momentum_0.45,13,0.4665677394549052,84.14333333333333,0.840526784916881,0.0,0.008934711206667613,0.26995884460001823,0.003223077882017018,0.0
milo_momentum_0.45,14,0.45851146268844606,84.61,0.8456522224730163,0.0,0.00762033464903918,0.3043572462310276,0.0026923146399640096,0.0
milo_momentum_0.45,15,0.44808403449058537,84.89333333333333,0.8480714583106121,0.0,0.008919098455660749,0.35820540352025687,0.0033264437884303623,0.0
