duration_seconds,start_time,platform,python_version,processor,cpu_count_physical,cpu_count_logical,memory_total_gb,memory_available_gb,disk_usage_gb,hostname,cuda_available,compute_type,date,gpu_count,gpu_name,gpu_memory_total_gb,start_memory_used_gb,start_cpu_percent,end_memory_used_gb,end_cpu_percent,memory_increase_gb,optimizer,run_index,epochs,experiment_title,total_experiment_duration
575.01,2025-04-25 06:00:06,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,42.93,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-25 06:00:06,1,NVIDIA GeForce RTX 3060,12.0,1.96,0.0,1.95,0.0,-0.01,milo_adaptive_True,0,15,ResNet18_CIFAR10 Ablation: milo_ablate_adaptive,3396.67
573.68,2025-04-25 06:09:41,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,42.91,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-25 06:09:41,1,NVIDIA GeForce RTX 3060,12.0,1.95,0.0,1.96,0.0,0.01,milo_adaptive_True,1,15,ResNet18_CIFAR10 Ablation: milo_ablate_adaptive,3396.67
574.76,2025-04-25 06:19:15,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,42.9,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-25 06:19:15,1,NVIDIA GeForce RTX 3060,12.0,1.96,0.0,1.95,0.0,-0.01,milo_adaptive_True,2,15,ResNet18_CIFAR10 Ablation: milo_ablate_adaptive,3396.67
557.04,2025-04-25 06:28:50,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,42.88,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-25 06:28:50,1,NVIDIA GeForce RTX 3060,12.0,1.96,0.0,1.96,0.0,0.0,milo_adaptive_False,0,15,ResNet18_CIFAR10 Ablation: milo_ablate_adaptive,3396.67
557.14,2025-04-25 06:38:07,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,42.86,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-25 06:38:07,1,NVIDIA GeForce RTX 3060,12.0,1.96,0.0,1.96,0.0,0.0,milo_adaptive_False,1,15,ResNet18_CIFAR10 Ablation: milo_ablate_adaptive,3396.67
556.81,2025-04-25 06:47:24,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,42.92,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-25 06:47:24,1,NVIDIA GeForce RTX 3060,12.0,1.96,0.0,1.96,0.0,0.0,milo_adaptive_False,2,15,ResNet18_CIFAR10 Ablation: milo_ablate_adaptive,3396.67
