optimizer,epoch,val_loss,val_accuracy,val_f1_score,val_auc,val_loss_std_err,val_accuracy_std_err,val_f1_score_std_err,val_auc_std_err
milo_adaptive_True,1,1.2755201906840006,53.36666666666667,0.5309991786562197,0.0,0.037627937599989815,1.7489647731666222,0.018612010941508373,0.0
milo_adaptive_True,2,1.0035173784255982,64.22,0.6372300472784068,0.0,0.0447779968526884,1.6843693181722383,0.017015253945855763,0.0
milo_adaptive_True,3,0.8214876740455628,70.95666666666666,0.7068240433774079,0.0,0.03571952278799401,1.4941255339197934,0.014300020264190647,0.0
milo_adaptive_True,4,0.7394300329208375,73.97333333333333,0.7393198041858211,0.0,0.044217006678869276,1.7486883973741916,0.01720317200504084,0.0
milo_adaptive_True,5,0.6783550949414572,76.25666666666666,0.761020531105876,0.0,0.03971989294294981,1.5675281319467447,0.015668091266731073,0.0
milo_adaptive_True,6,0.6351982504526775,77.75,0.7764240674937911,0.0,0.03220348251193149,1.3664674651572708,0.012979557279673907,0.0
milo_adaptive_True,7,0.5802998357772827,79.89333333333333,0.7982970684503331,0.0,0.033181832837520485,1.3300417704384726,0.01276212825621562,0.0
milo_adaptive_True,8,0.546809767405192,81.19,0.8111567308665482,0.0,0.030777609782337772,1.143430510933367,0.0113103526492926,0.0
milo_adaptive_True,9,0.5158686582565307,82.25,0.8220447961671219,0.0,0.029520830619569848,1.0249552835774487,0.01003142196277315,0.0
milo_adaptive_True,10,0.5127910368442535,82.5,0.8251199331366633,0.0,0.040588398464258796,1.3972950058356803,0.013589120721018335,0.0
milo_adaptive_True,11,0.4860660283883413,83.36333333333333,0.8325137897814857,0.0,0.026550336038454688,0.8724359256956621,0.008821646987520792,0.0
milo_adaptive_True,12,0.46875632147789004,84.14666666666666,0.8407507567174681,0.0,0.021659431699190587,0.7916719298070648,0.008133792090574032,0.0
milo_adaptive_True,13,0.4619451559384664,84.21,0.8407838932228427,0.0,0.022837258224666625,0.931504159947768,0.009537829141595252,0.0
milo_adaptive_True,14,0.44945740655263267,84.85333333333334,0.8482310273930028,0.0,0.021075018583035874,0.7399399375024382,0.007735620076363122,0.0
milo_adaptive_True,15,0.43423699285189316,85.56333333333335,0.855486502216757,0.0,0.02028451417047391,0.7677962692740249,0.007565695524356759,0.0
milo_adaptive_False,1,11.265854252624512,16.573333333333334,0.09099139859333592,0.0,1.748965357018736,2.2777498643276095,0.017506911005575353,0.0
milo_adaptive_False,2,110.28351516113281,17.343333333333334,0.08804329078538602,0.0,30.13808998138561,0.665565757666196,0.0019330424780800745,0.0
milo_adaptive_False,3,197.16443291829424,23.396666666666665,0.17195644790500145,0.0,29.789564230615486,1.7820618520254694,0.027938992435194532,0.0
milo_adaptive_False,4,193.882878133138,32.49666666666666,0.26765974241587925,0.0,57.8429876907909,1.1247863994752267,0.010752450555163528,0.0
milo_adaptive_False,5,456.09349625651043,31.72666666666667,0.23454739330557503,0.0,222.19410921027145,1.7417360432753413,0.026489386194237508,0.0
milo_adaptive_False,6,350.2698801757813,37.620000000000005,0.3363521879968811,0.0,130.5683844798754,5.774391742859157,0.07319653254948091,0.0
milo_adaptive_False,7,272.753808980306,44.61333333333334,0.3946691880557472,0.0,78.20225447955774,2.1640420000031826,0.03173945599746691,0.0
milo_adaptive_False,8,542.0011068359375,35.61,0.29577883738106486,0.0,203.70242094125172,6.2712545262756905,0.07279787555028297,0.0
milo_adaptive_False,9,423.9766788411459,43.21,0.39945885528064967,0.0,45.803319802461175,5.185675783669215,0.058508734644129756,0.0
milo_adaptive_False,10,374.5188505696615,46.25,0.426965834973616,0.0,16.273770069008936,3.0833585584553753,0.03866916500570729,0.0
milo_adaptive_False,11,452.9761986979167,50.29,0.45677940805842576,0.0,141.10631547829385,2.3844775807990586,0.027465250736601107,0.0
milo_adaptive_False,12,932.1355498046875,42.48,0.3803637367804938,0.0,365.44356861638477,6.565739359229344,0.07422909507712609,0.0
milo_adaptive_False,13,733.6924559895833,46.39333333333334,0.43071173865164086,0.0,263.245821746968,5.974002938659398,0.04821890569176943,0.0
milo_adaptive_False,14,413.3580827148437,58.076666666666675,0.5415177638751759,0.0,63.705746849501686,2.3603130677471116,0.020383398844806888,0.0
milo_adaptive_False,15,675.1288232421875,49.17333333333334,0.47359443526780537,0.0,219.7476785274228,5.837757370010431,0.05945104908763888,0.0
