duration_seconds,start_time,platform,python_version,processor,cpu_count_physical,cpu_count_logical,memory_total_gb,memory_available_gb,disk_usage_gb,hostname,cuda_available,compute_type,date,gpu_count,gpu_name,gpu_memory_total_gb,start_memory_used_gb,start_cpu_percent,end_memory_used_gb,end_cpu_percent,memory_increase_gb,optimizer,run_index,epochs,experiment_title,total_experiment_duration
565.31,2025-04-25 02:14:04,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,43.17,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-25 02:14:04,1,NVIDIA GeForce RTX 3060,12.0,1.65,0.0,1.67,0.0,0.02,milo_weight_decay_0.0001,0,15,ResNet18_CIFAR10 Ablation: milo_ablate_weight_decay,5057.88
564.95,2025-04-25 02:23:29,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,43.28,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-25 02:23:29,1,NVIDIA GeForce RTX 3060,12.0,1.67,0.0,1.66,0.0,-0.01,milo_weight_decay_0.0001,1,15,ResNet18_CIFAR10 Ablation: milo_ablate_weight_decay,5057.88
566.29,2025-04-25 02:32:54,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,43.28,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-25 02:32:54,1,NVIDIA GeForce RTX 3060,12.0,1.66,0.0,1.67,0.0,0.01,milo_weight_decay_0.0001,2,15,ResNet18_CIFAR10 Ablation: milo_ablate_weight_decay,5057.88
566.94,2025-04-25 02:42:21,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,43.31,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-25 02:42:21,1,NVIDIA GeForce RTX 3060,12.0,1.67,0.0,1.67,0.0,0.0,milo_weight_decay_0.001,0,15,ResNet18_CIFAR10 Ablation: milo_ablate_weight_decay,5057.88
567.08,2025-04-25 02:51:48,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,43.34,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-25 02:51:48,1,NVIDIA GeForce RTX 3060,12.0,1.67,0.0,1.7,0.0,0.03,milo_weight_decay_0.001,1,15,ResNet18_CIFAR10 Ablation: milo_ablate_weight_decay,5057.88
566.75,2025-04-25 03:01:15,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,43.31,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-25 03:01:15,1,NVIDIA GeForce RTX 3060,12.0,1.7,0.0,1.7,0.0,0.0,milo_weight_decay_0.001,2,15,ResNet18_CIFAR10 Ablation: milo_ablate_weight_decay,5057.88
553.03,2025-04-25 03:10:41,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,43.26,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-25 03:10:41,1,NVIDIA GeForce RTX 3060,12.0,1.7,0.0,1.69,0.0,-0.01,milo_weight_decay_0.0,0,15,ResNet18_CIFAR10 Ablation: milo_ablate_weight_decay,5057.88
552.6,2025-04-25 03:19:54,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,43.25,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-25 03:19:54,1,NVIDIA GeForce RTX 3060,12.0,1.69,0.0,1.7,0.0,0.01,milo_weight_decay_0.0,1,15,ResNet18_CIFAR10 Ablation: milo_ablate_weight_decay,5057.88
552.58,2025-04-25 03:29:07,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,43.24,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-25 03:29:07,1,NVIDIA GeForce RTX 3060,12.0,1.7,0.0,1.7,0.0,0.0,milo_weight_decay_0.0,2,15,ResNet18_CIFAR10 Ablation: milo_ablate_weight_decay,5057.88
