duration_seconds,start_time,platform,python_version,processor,cpu_count_physical,cpu_count_logical,memory_total_gb,memory_available_gb,disk_usage_gb,hostname,cuda_available,compute_type,date,gpu_count,gpu_name,gpu_memory_total_gb,start_memory_used_gb,start_cpu_percent,end_memory_used_gb,end_cpu_percent,memory_increase_gb,optimizer,run_index,epochs,experiment_title,total_experiment_duration
35.56,2025-04-16 11:28:20,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.55,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 11:28:20,1,NVIDIA GeForce RTX 3060,12.0,1.35,0.0,1.37,0.0,0.02,milo_eps_1e-05,0,15,MLP_MNIST Ablation: milo_ablate_eps,327.96
36.54,2025-04-16 11:28:56,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.45,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 11:28:56,1,NVIDIA GeForce RTX 3060,12.0,1.37,0.0,1.36,0.0,-0.01,milo_eps_1e-05,1,15,MLP_MNIST Ablation: milo_ablate_eps,327.96
37.05,2025-04-16 11:29:32,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.39,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 11:29:32,1,NVIDIA GeForce RTX 3060,12.0,1.36,0.0,1.36,0.0,0.0,milo_eps_1e-05,2,15,MLP_MNIST Ablation: milo_ablate_eps,327.96
37.1,2025-04-16 11:30:09,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.53,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 11:30:09,1,NVIDIA GeForce RTX 3060,12.0,1.36,0.0,1.36,0.0,0.0,milo_eps_0.005,0,15,MLP_MNIST Ablation: milo_ablate_eps,327.96
35.66,2025-04-16 11:30:46,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.48,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 11:30:46,1,NVIDIA GeForce RTX 3060,12.0,1.36,0.0,1.36,0.0,0.0,milo_eps_0.005,1,15,MLP_MNIST Ablation: milo_ablate_eps,327.96
36.4,2025-04-16 11:31:22,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.59,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 11:31:22,1,NVIDIA GeForce RTX 3060,12.0,1.36,0.0,1.36,0.0,0.0,milo_eps_0.005,2,15,MLP_MNIST Ablation: milo_ablate_eps,327.96
36.71,2025-04-16 11:31:59,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.53,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 11:31:59,1,NVIDIA GeForce RTX 3060,12.0,1.36,0.0,1.36,0.0,0.0,milo_eps_0.05,0,15,MLP_MNIST Ablation: milo_ablate_eps,327.96
35.72,2025-04-16 11:32:35,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.41,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 11:32:35,1,NVIDIA GeForce RTX 3060,12.0,1.36,0.0,1.36,0.0,0.0,milo_eps_0.05,1,15,MLP_MNIST Ablation: milo_ablate_eps,327.96
35.36,2025-04-16 11:33:11,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.52,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 11:33:11,1,NVIDIA GeForce RTX 3060,12.0,1.36,0.0,1.36,0.0,0.0,milo_eps_0.05,2,15,MLP_MNIST Ablation: milo_ablate_eps,327.96
