optimizer,epoch,val_loss,val_accuracy,val_f1_score,val_auc,val_loss_std_err,val_accuracy_std_err,val_f1_score_std_err,val_auc_std_err
MILO_LW_lr_0.01,1,14.38957528289795,90.027,0.900843112110175,0.9712125684444444,6.286944710998535,0.021000000000000796,0.00023646850115954796,0.008699964000000004
MILO_LW_lr_0.01,2,11.908972963180542,90.235,0.9025354197878219,0.974819095,5.181466841659546,0.17100000000000648,0.0014645714218478043,0.007969879666666735
MILO_LW_lr_0.01,3,10.380198644332886,90.327,0.9027890882475874,0.9771159721111111,4.576983243789672,0.09100000000000108,0.0009717851635371311,0.007555004111111097
MILO_LW_lr_0.01,4,9.591574587783814,90.35,0.9034325668036192,0.9784113762222223,4.165714902267455,0.06200000000000471,0.0004890416480670122,0.007063301111111086
MILO_LW_lr_0.01,5,8.959694526119232,90.061,0.9009786550005288,0.9793760884444445,3.46389232049942,0.4070000000000036,0.004002773341648613,0.00624838911111114
MILO_LW_lr_0.01,6,8.069743308715822,90.441,0.904420626373798,0.9809018767777778,3.4813037277221683,0.12700000000000244,0.0011826137142404436,0.006446624111111187
MILO_LW_lr_0.01,7,7.696332709655762,90.304,0.9032703956540533,0.9816161367777778,3.2305843072509766,0.22800000000000148,0.001971236227494011,0.006024352555555557
MILO_LW_lr_0.01,8,7.126917718238831,90.243,0.9028386071569681,0.9825345208888889,2.8285920713424684,0.5270000000000009,0.005037462432988027,0.005246514222222275
MILO_LW_lr_0.01,9,6.845694024505615,90.197,0.9020801670616522,0.9829069835555556,2.580168391571045,0.5549999999999997,0.005485033464676992,0.004761237111111094
MILO_LW_lr_0.01,10,6.558135361633301,90.18799999999999,0.9021351125420898,0.9832964206666668,2.657366105651855,0.2839999999999989,0.0029414287187720656,0.005195673111111076
MILO_LW_lr_0.1,1,12.930064138565063,88.13,0.8851952961675171,0.9692386051111113,1.3224202054595953,1.195999999999998,0.010546698570648326,0.003186299333333309
MILO_LW_lr_0.1,2,12.121524034576417,87.554,0.8753197058379225,0.9690804732222221,0.7195459953308108,0.6140000000000043,0.005628590912716447,0.0011528218888888775
MILO_LW_lr_0.1,3,5.948335701065064,90.667,0.9077937721994238,0.985283209,0.3441907952117922,0.8509999999999991,0.007276035474818031,0.00032712388888889166
MILO_LW_lr_0.1,4,5.601886713142395,90.513,0.9047738202513507,0.9868865432222222,1.9577605350875853,1.9349999999999952,0.019517581620629443,0.004883340333333319
MILO_LW_lr_0.1,5,6.914412883148193,89.161,0.8912906456550049,0.9827588627777777,1.4037188970947265,0.5570000000000022,0.008073796732497472,0.0037231109999999452
MILO_LW_lr_0.1,6,3.4503736535072327,92.416,0.9247365268348999,0.991772428,0.20107548604965195,0.39399999999999835,0.0036149743808121526,0.000626731777777778
MILO_LW_lr_0.1,7,3.7366704575347898,91.88300000000001,0.919529903935248,0.9910855390000001,0.20262563819885246,0.2629999999999981,0.002975437648361889,0.0004693005555554963
MILO_LW_lr_0.1,8,4.4486480620574955,90.436,0.9032143811702,0.9893470188888889,0.2991266075897214,0.9100000000000037,0.00797083084328315,0.0008003819999999329
MILO_LW_lr_0.1,9,5.394107705078126,88.539,0.8862521797920992,0.9874944982222222,0.014163977508544699,1.3089999999999973,0.011378927980247311,0.000704584000000008
MILO_LW_lr_0.1,10,4.13725400970459,90.013,0.8973364327336767,0.991087109,0.14255106536865234,0.8810000000000001,0.012217955805334912,0.0009692072222222126
MILO_LW_lr_0.001,1,1.5464995830855146,94.70599999999999,0.9469919473935358,0.9962791075555556,0.10993699818756442,0.08200000000000073,0.0008123867126267892,0.00019032888888881325
MILO_LW_lr_0.001,2,1.4883915669901668,94.65899999999999,0.9465820598552726,0.996280041111111,0.11077562240764492,0.038999999999994366,0.0004769487685114537,0.0001456591111111405
MILO_LW_lr_0.001,3,1.473561854481697,94.656,0.9466435134857137,0.9963671243333334,0.16313131507396705,0.03800000000000381,0.0003150532066230615,0.00036572611111113096
MILO_LW_lr_0.001,4,1.475635624411106,94.606,0.9460818127146454,0.9963757792222223,0.11485548104047771,0.11399999999999721,0.0011342279439143785,0.00017932633333328504
MILO_LW_lr_0.001,5,1.4680398768377305,94.65899999999999,0.9466644975025751,0.9963310367777778,0.09675133896350852,0.09500000000000595,0.0010182113755003996,0.00013137144444441695
MILO_LW_lr_0.001,6,1.4348997792816163,94.661,0.9465339246034544,0.9963948631111113,0.09096469409942631,0.04099999999999682,0.00047551641812082485,8.799511111107215e-05
MILO_LW_lr_0.001,7,1.4322924077701569,94.63,0.9463017395313107,0.9964148318888888,0.12980991534233088,0.02600000000000335,0.00034172319800213064,0.00021581966666667224
MILO_LW_lr_0.001,8,1.3835524575087428,94.656,0.9465029410494227,0.9965280773333334,0.09899120443791154,0.05600000000000449,0.00044525793477701026,7.441644444444727e-05
MILO_LW_lr_0.001,9,1.4006168510726373,94.646,0.9465117883826731,0.9964560582222223,0.1256256034370977,0.013999999999995794,0.00011573143567522592,0.00019526555555560152
MILO_LW_lr_0.001,10,1.351995493158251,94.785,0.9479307256918201,0.9965148896666667,0.08753203555271026,0.005000000000002557,3.9619580217087336e-05,0.00014456588888894784
