duration_seconds,start_time,platform,python_version,processor,cpu_count_physical,cpu_count_logical,memory_total_gb,memory_available_gb,disk_usage_gb,hostname,cuda_available,compute_type,date,gpu_count,gpu_name,gpu_memory_total_gb,start_memory_used_gb,start_cpu_percent,end_memory_used_gb,end_cpu_percent,memory_increase_gb,optimizer,run_index,epochs,experiment_title,total_experiment_duration
137.84,2026-06-07 18:47:34,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7543_32-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7543 32-Core Processor,64,64,1007.49,936.45,16.0,ng31302,True,GPU,2026-06-07 18:47:34,2,NVIDIA A100-SXM4-40GB,39.49,3.12,0.0,3.12,0.0,0.0,MILO,0,5,VIT_TINY_CIFAR100 Experiment ,4958.04
136.69,2026-06-07 18:49:52,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7543_32-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7543 32-Core Processor,64,64,1007.49,936.63,16.0,ng31302,True,GPU,2026-06-07 18:49:52,2,NVIDIA A100-SXM4-40GB,39.49,3.12,0.0,3.12,0.0,0.0,MILO,1,5,VIT_TINY_CIFAR100 Experiment ,4958.04
136.79,2026-06-07 18:52:08,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7543_32-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7543 32-Core Processor,64,64,1007.49,934.67,16.0,ng31302,True,GPU,2026-06-07 18:52:08,2,NVIDIA A100-SXM4-40GB,39.49,3.12,0.0,3.12,0.0,0.0,MILO,2,5,VIT_TINY_CIFAR100 Experiment ,4958.04
136.83,2026-06-07 18:54:25,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7543_32-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7543 32-Core Processor,64,64,1007.49,934.94,16.0,ng31302,True,GPU,2026-06-07 18:54:25,2,NVIDIA A100-SXM4-40GB,39.49,3.12,0.0,3.12,0.0,0.0,MILO,3,5,VIT_TINY_CIFAR100 Experiment ,4958.04
137.84,2026-06-07 18:56:42,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7543_32-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7543 32-Core Processor,64,64,1007.49,938.01,16.0,ng31302,True,GPU,2026-06-07 18:56:42,2,NVIDIA A100-SXM4-40GB,39.49,3.12,0.0,3.12,0.0,0.0,MILO,4,5,VIT_TINY_CIFAR100 Experiment ,4958.04
137.23,2026-06-07 18:59:00,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7543_32-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7543 32-Core Processor,64,64,1007.49,935.45,16.0,ng31302,True,GPU,2026-06-07 18:59:00,2,NVIDIA A100-SXM4-40GB,39.49,3.12,0.0,3.12,0.0,0.0,MILO_LW,0,5,VIT_TINY_CIFAR100 Experiment ,4958.04
137.61,2026-06-07 19:01:17,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7543_32-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7543 32-Core Processor,64,64,1007.49,935.65,16.0,ng31302,True,GPU,2026-06-07 19:01:17,2,NVIDIA A100-SXM4-40GB,39.49,3.12,0.0,3.12,0.0,0.0,MILO_LW,1,5,VIT_TINY_CIFAR100 Experiment ,4958.04
137.3,2026-06-07 19:03:35,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7543_32-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7543 32-Core Processor,64,64,1007.49,936.43,16.0,ng31302,True,GPU,2026-06-07 19:03:35,2,NVIDIA A100-SXM4-40GB,39.49,3.12,0.0,3.12,0.0,0.0,MILO_LW,2,5,VIT_TINY_CIFAR100 Experiment ,4958.04
137.88,2026-06-07 19:05:52,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7543_32-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7543 32-Core Processor,64,64,1007.49,936.45,16.0,ng31302,True,GPU,2026-06-07 19:05:52,2,NVIDIA A100-SXM4-40GB,39.49,3.12,0.0,3.12,0.0,0.0,MILO_LW,3,5,VIT_TINY_CIFAR100 Experiment ,4958.04
137.85,2026-06-07 19:08:10,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7543_32-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7543 32-Core Processor,64,64,1007.49,936.46,16.0,ng31302,True,GPU,2026-06-07 19:08:10,2,NVIDIA A100-SXM4-40GB,39.49,3.12,0.0,3.12,0.0,0.0,MILO_LW,4,5,VIT_TINY_CIFAR100 Experiment ,4958.04
