optimizer,epoch,val_loss,val_accuracy,val_f1_score,val_auc,val_loss_std_err,val_accuracy_std_err,val_f1_score_std_err,val_auc_std_err
MILO_LW_weight_decay_0.0001,1,0.16489777012666068,95.64583333333334,0.9588002803734488,0.9983388120598602,0.002304922342300411,0.2875000000000014,0.0024906373714402292,0.00017652068676787813
MILO_LW_weight_decay_0.0001,2,0.15149533649484315,95.85,0.9606268161454142,0.9984847393715222,0.0008970535496870685,0.15166666666666373,0.0013419999220006804,7.669022077044785e-05
MILO_LW_weight_decay_0.0001,3,0.14519121459921203,95.91333333333333,0.9611980846764154,0.9985408121580062,0.000673948105176278,0.1316666666666677,0.0011479158833597736,7.536919694589582e-05
MILO_LW_weight_decay_0.0001,4,0.14133978292203536,95.95249999999999,0.9615748363718322,0.9985708719196087,7.918684141429432e-05,0.11749999999999972,0.0010269292131965813,5.905579550852246e-05
MILO_LW_weight_decay_0.0001,5,0.13935317282136528,95.97749999999999,0.9618053553927687,0.9985957176618181,0.000112362926639617,0.11250000000000425,0.0009913577996010225,5.89371602823796e-05
MILO_LW_weight_decay_0.0001,6,0.13702898479451736,95.995,0.9620054271355194,0.9986084505623992,0.00043581474771102463,0.11500000000000198,0.0009969171142631403,6.208393203976925e-05
MILO_LW_weight_decay_0.0001,7,0.13565652874014333,96.00166666666667,0.9620560211398099,0.998621970149895,0.0007723135163179294,0.11499999999999487,0.000997111271124229,6.303142567709585e-05
MILO_LW_weight_decay_0.0001,8,0.13431438052255698,96.01833333333335,0.9622059849044644,0.9986306021340101,0.0009123199621956789,0.11666666666666713,0.00102380640541444,6.295924967403277e-05
MILO_LW_weight_decay_0.0001,9,0.1332564272002938,96.02416666666667,0.9622721020841272,0.9986413510491976,0.0013124869866606992,0.11916666666666487,0.0010406574757529372,6.349450726644834e-05
MILO_LW_weight_decay_0.0001,10,0.13258361733431617,96.035,0.9623501783904396,0.9986534702902168,0.0012655507790545611,0.11833333333333228,0.0010495189165200534,6.656307032809616e-05
MILO_LW_weight_decay_0.001,1,0.1568702407846848,95.37416666666667,0.9564080824390009,0.9982071198768536,0.003538787679870925,0.05583333333333939,0.00048600500171686045,6.153017243820669e-05
MILO_LW_weight_decay_0.001,2,0.14416237709422908,95.63833333333334,0.9587954195390164,0.9983871624214948,0.0031591187049945096,0.04999999999999716,0.0004184342835199528,4.964045780925241e-05
MILO_LW_weight_decay_0.001,3,0.13863773892124492,95.72083333333333,0.9595673342948505,0.9984670657567538,0.0030533590455849996,0.022500000000000853,0.0002194635906107578,2.1883849727288848e-05
MILO_LW_weight_decay_0.001,4,0.13601116055150828,95.775,0.9600544872890671,0.9985085797731544,0.002524677454431856,0.030000000000001133,0.00026793139636877017,2.1325430717644697e-05
MILO_LW_weight_decay_0.001,5,0.13365516141819414,95.81916666666666,0.9604372399675953,0.9985347199198054,0.002363686653301555,0.012499999999995735,0.00011839194947593779,1.0646601427799496e-05
MILO_LW_weight_decay_0.001,6,0.13187994401355585,95.83583333333334,0.9606103415677885,0.9985550437825832,0.0020093577812115293,0.014166666666660888,0.00014707974063649099,1.934434101952265e-05
MILO_LW_weight_decay_0.001,7,0.13100780161619185,95.86083333333333,0.9608219019415449,0.9985700322268392,0.001859145104885093,0.020833333333328593,0.00015346393027826366,1.7373062245695792e-05
MILO_LW_weight_decay_0.001,8,0.12989890078604222,95.87666666666667,0.9609668144688961,0.9985833817353691,0.002129784185687711,0.02499999999999858,0.00023031743229889876,1.936232496779766e-05
MILO_LW_weight_decay_0.001,9,0.12901577148924503,95.88666666666666,0.9610523554586953,0.9985943419777352,0.002110059449173668,0.02666666666666373,0.00024149238470538847,2.1060527152672037e-05
MILO_LW_weight_decay_0.001,10,0.12854836183190343,95.89583333333334,0.9611341563083255,0.9985982801966153,0.0018425653338432352,0.020833333333335702,0.00018158765416448336,1.6095022604301068e-05
MILO_LW_weight_decay_0.0,1,0.17416572465101876,94.8175,0.9517107894844186,0.997819968570238,0.007908405105272923,0.2291666666666643,0.0019643495690176427,0.00015858204134633347
MILO_LW_weight_decay_0.0,2,0.15764345310134426,95.20916666666668,0.955055067359023,0.9981286480863305,0.007216181413359778,0.2141666666666637,0.001864219408215184,0.00013981040410548928
MILO_LW_weight_decay_0.0,3,0.14887383753061295,95.38666666666667,0.9566195671299826,0.9982626751066002,0.0057677224040031385,0.17166666666666686,0.0015142421179728525,0.00010563327581486481
MILO_LW_weight_decay_0.0,4,0.14515732569297157,95.43833333333333,0.9571332031062393,0.9983045118729921,0.005688175900777178,0.18166666666667197,0.0015865216033508212,0.00011162213337695404
MILO_LW_weight_decay_0.0,5,0.1432029450615247,95.47999999999999,0.957450554529081,0.9983473600540842,0.005239236470063524,0.16666666666666427,0.0014584788266051585,0.00010764038823918298
MILO_LW_weight_decay_0.0,6,0.14124628419379393,95.53,0.9578765279985193,0.9983788196253219,0.005352459209163982,0.1616666666666617,0.0014333110990773503,0.00010168732208282183
MILO_LW_weight_decay_0.0,7,0.139423001152277,95.54833333333335,0.9580651088569898,0.9983950783899436,0.004707011745373412,0.14833333333333343,0.0013138468908999168,9.470082087442709e-05
MILO_LW_weight_decay_0.0,8,0.13848671898643175,95.57249999999999,0.9582777106977612,0.998415332832804,0.004782200036446249,0.15083333333333115,0.001328746763820887,9.5066258526455e-05
MILO_LW_weight_decay_0.0,9,0.1373549940730996,95.5875,0.958403121569462,0.9984259575608235,0.004338347352955033,0.139166666666668,0.0012331466059902205,8.77971080911477e-05
