optimizer,epoch,loss,accuracy,f1_score,loss_std_err,accuracy_std_err,f1_score_std_err
milo_LW_weight_decay_0.0001,1,0.8459477793629965,71.88866666666667,0.7195350786713632,0.08723376477156321,3.1199737890636925,0.03115292802839531
milo_LW_weight_decay_0.0001,2,0.6630316443951925,78.09866666666667,0.7812781516547659,0.05046385361295818,1.928679110456457,0.0192176392933089
milo_LW_weight_decay_0.0001,3,0.6425449251238505,79.71066666666667,0.7971639382969248,0.047678440677693126,1.5944977614004703,0.015943952053472724
milo_LW_weight_decay_0.0001,4,0.5873368388175965,80.504,0.8051518824541374,0.04612028729824779,1.6418481456375098,0.016414533089148454
milo_LW_weight_decay_0.0001,5,0.5649771758333842,81.20333333333333,0.812125148482988,0.04229243314021079,1.5099458415600342,0.015093132926549988
milo_LW_weight_decay_0.0001,6,0.5513532724634805,81.61399999999999,0.8163208080465424,0.04289946449787788,1.4575614338110563,0.014548671179362817
milo_LW_weight_decay_0.0001,7,0.5395215897337596,82.08133333333335,0.8208648206861057,0.04162239182186224,1.3550529304955026,0.01352594431037803
milo_LW_weight_decay_0.0001,8,0.5300706996981303,82.38466666666666,0.8239199151323356,0.03957118535674652,1.3772292635739471,0.01374904076128757
milo_LW_weight_decay_0.0001,9,0.5236388248411815,82.63866666666667,0.8264198805906937,0.037763274927375814,1.3018767649478635,0.013064375651518155
milo_LW_weight_decay_0.0001,10,0.5106560828081766,83.02666666666666,0.8302995242422041,0.03874141105088073,1.3239140623335197,0.013273120860885267
milo_LW_weight_decay_0.0001,11,0.5084898885027567,83.104,0.8310895275985347,0.036091951279160026,1.2527032103947593,0.012526634592907104
milo_LW_weight_decay_0.0001,12,0.5018672763760885,83.39466666666668,0.8339495471838196,0.036478954414685974,1.213493762287682,0.012124041841868586
milo_LW_weight_decay_0.0001,13,0.49749109878540043,83.488,0.8349107220269212,0.03514979855920681,1.238629888223276,0.012364653808914638
milo_LW_weight_decay_0.0001,14,0.49118154056231184,83.75533333333334,0.8375951397745172,0.03588438413022627,1.1635785796890177,0.011597500521198867
milo_LW_weight_decay_0.0001,15,0.48502368345260627,83.83533333333334,0.8384299505762653,0.03606529933876283,1.2452712332839153,0.01244341889096534
milo_LW_weight_decay_0.001,1,0.601586092818578,80.048,0.8007352183497877,0.026006871269915747,0.8262905058149934,0.008212504854820791
milo_LW_weight_decay_0.001,2,0.4632269922669729,84.504,0.8450379613093376,0.02971092798668136,0.9402857721636193,0.009374629810823027
milo_LW_weight_decay_0.001,3,0.4276093710772196,85.67399999999999,0.8567481934799805,0.028571410528196842,0.8166182298561151,0.008154827092036434
milo_LW_weight_decay_0.001,4,0.40667723734855654,86.28266666666667,0.8628283557899544,0.029856868108752342,0.852710449748983,0.008541350307546552
milo_LW_weight_decay_0.001,5,0.3888107098642985,86.92,0.8691932963472585,0.029723581517052542,0.8183862168927313,0.00815477496534791
milo_LW_weight_decay_0.001,6,0.37980775751749674,87.166,0.8716345476104838,0.03176791823085425,0.9286858098050897,0.009243977877210163
milo_LW_weight_decay_0.001,7,0.37029977550188703,87.48466666666666,0.8748071627338101,0.030185455979197456,0.8073911347323843,0.008025647226041294
milo_LW_weight_decay_0.001,8,0.36112093608220414,87.68666666666667,0.8768841977932845,0.03213359921930671,0.8785141496362522,0.008759681891849398
milo_LW_weight_decay_0.001,9,0.35441104801813766,88.01266666666668,0.8801553171831512,0.030982947666904754,0.8929660936701015,0.008898201978280043
milo_LW_weight_decay_0.001,10,0.34796048234939575,88.22933333333333,0.8822763697080953,0.033190301004577746,0.9429502166663488,0.00940610698948259
milo_LW_weight_decay_0.001,11,0.3434720263608297,88.31200000000001,0.883099623032188,0.03191008155730366,0.9285372008343726,0.009275825222968472
milo_LW_weight_decay_0.001,12,0.3397862385257085,88.39933333333335,0.8839822050814726,0.031043438015985393,0.9505144805723785,0.009489348284645469
milo_LW_weight_decay_0.001,13,0.3333213161786397,88.63733333333333,0.8863791889095126,0.030534761155061464,0.8783578111706226,0.008748774067294268
milo_LW_weight_decay_0.001,14,0.3281065642897288,88.83466666666668,0.8882825116411327,0.030896680629936696,0.9371853842460645,0.009376287051943577
milo_LW_weight_decay_0.001,15,0.3240516255378723,88.86133333333333,0.8885763086643478,0.028523028904690283,0.8586045526188261,0.00857673561067499
milo_LW_weight_decay_0.0,1,0.4911887714449565,83.65533333333333,0.8366672090939057,0.012599647687353168,0.41960669415272245,0.004217797518811646
milo_LW_weight_decay_0.0,2,0.35600517599423726,87.89466666666668,0.8789411192065891,0.011204100141599697,0.3731029050781782,0.0037350310186026582
milo_LW_weight_decay_0.0,3,0.3215450505161285,88.91666666666667,0.8891308591973721,0.013706978393779021,0.43595463576437,0.004346901370494373
milo_LW_weight_decay_0.0,4,0.3010933762391408,89.51733333333334,0.8951976576496002,0.011800787790076761,0.4138346422317876,0.004132374401509863
milo_LW_weight_decay_0.0,5,0.2918565109570821,89.96266666666668,0.8996085336919905,0.01181388792093467,0.36234851240821125,0.0036342651546707643
milo_LW_weight_decay_0.0,6,0.2802345259284973,90.33999999999999,0.9033752343219698,0.010878798397461222,0.3540301305444666,0.0035200853528649725
milo_LW_weight_decay_0.0,7,0.2719910849634806,90.53933333333333,0.9054091337580962,0.010585159675817645,0.3596523012268637,0.0036029290362676503
milo_LW_weight_decay_0.0,8,0.26444021417299907,90.848,0.9084773628249962,0.012992907424105186,0.4400136361523359,0.00442427092017141
