optimizer,epoch,train_loss,train_accuracy,train_f1_score,train_auc,train_loss_std_err,train_accuracy_std_err,train_f1_score_std_err,train_auc_std_err
MILO_momentum_0.9,1,0.224615233297348,92.145,0.9215716483533429,0.9962994694444445,0.016367971096038807,0.46099999999999847,0.00497073163773093,0.0004981298888888651
MILO_momentum_0.9,2,0.20867493491888045,92.75200000000001,0.9272946498539503,0.9967347613333333,0.0182453728556633,0.6180000000000021,0.006289223018502099,0.000475611777777829
MILO_momentum_0.9,3,0.20492965322375298,92.876,0.9284165629083261,0.9968323096666667,0.013295563622713084,0.38199999999999784,0.003945043640169398,0.0004415187777779272
MILO_momentum_0.9,4,0.19553883378982545,93.27799999999999,0.9328953280041634,0.9970272277777779,0.01422036195755004,0.544000000000004,0.00562110598445148,0.0004338793333333313
MILO_momentum_0.9,5,0.1937617525410652,93.28399999999999,0.9328255019089697,0.9971251167777779,0.01544730160951614,0.5339999999999988,0.005348538869701658,0.00040224655555548544
MILO_momentum_0.9,6,0.18690247817516326,93.53,0.9353064995500708,0.9972585303333332,0.016145816340446466,0.597999999999999,0.00595868783145681,0.00042878699999998604
MILO_momentum_0.9,7,0.1841266975235939,93.52000000000001,0.9350911569966333,0.997338233888889,0.014395498940944674,0.4979999999999975,0.0050133091422849265,0.00041987166666662684
MILO_momentum_0.9,8,0.1825723442053795,93.64699999999999,0.9362813558863239,0.9973791902222222,0.014328686273097996,0.4870000000000018,0.004738380137958742,0.000389171777777697
MILO_momentum_0.9,9,0.17913310364723206,93.725,0.9373450830643761,0.997460343,0.01435123878479004,0.46100000000000557,0.0046822796354806795,0.00039249544444436285
MILO_momentum_0.9,10,0.17661877061128617,93.90700000000001,0.9390297419422873,0.9975053534444445,0.01673071927785874,0.6109999999999971,0.006334422862604493,0.0004364818888888955
MILO_momentum_0.0,1,0.15553826689958572,94.626,0.9463926137656551,0.9980672271111113,0.0023310457205772406,0.07600000000000051,0.0008612482407015508,9.757799999993154e-05
MILO_momentum_0.0,2,0.1532016113460064,94.719,0.9472232822622852,0.9980823114444444,0.003244034522771846,0.14500000000000313,0.0014840626410624334,7.524655555551929e-05
MILO_momentum_0.0,3,0.15028087722778322,94.754,0.9475702524006587,0.9981690064444444,0.0031627323007583498,0.1280000000000001,0.0011877839517163702,5.789088888896731e-05
MILO_momentum_0.0,4,0.1476349697160721,94.831,0.9483022140049224,0.9981985432222222,0.005470157389640808,0.17300000000000182,0.0017442404107771978,0.00013262522222223794
MILO_momentum_0.0,5,0.1463174921965599,94.937,0.9492820337000333,0.9982115506666667,0.0038456821274757413,0.09900000000000374,0.0009753155839171689,9.990511111118705e-05
MILO_momentum_0.0,6,0.1463604291176796,94.912,0.9490972925913672,0.9982065818888889,0.005027648389339444,0.21000000000000085,0.002067032576094696,9.636344444452494e-05
MILO_momentum_0.0,7,0.14649812387228012,94.934,0.949268653410283,0.9982180754444444,0.004044601652622215,0.12199999999999987,0.001228297292213687,6.123677777780667e-05
MILO_momentum_0.0,8,0.1436719242823124,94.957,0.9495531656371231,0.998276951888889,0.0032509303343296048,0.18499999999999517,0.0018131313610855182,6.45103333332675e-05
MILO_momentum_0.0,9,0.1439826261794567,94.997,0.9499584411943791,0.9982616356666667,0.003818836048841478,0.14700000000000554,0.0014580492778749068,8.691611111111275e-05
MILO_momentum_0.0,10,0.14223275526642798,95.057,0.9505177117064598,0.9983192647777777,0.003360694259405147,0.10099999999999909,0.0010061474539169168,7.325255555556964e-05
MILO_momentum_0.45,1,0.14270680050373077,94.983,0.9497303218852343,0.9983587815555557,0.005152330298423768,0.17099999999999937,0.0017998567379043926,0.00010274066666671189
MILO_momentum_0.45,2,0.13823065682053565,95.185,0.9518516789119817,0.9984389224444443,0.007814377104043965,0.21300000000000097,0.002086703200439577,0.00013337644444444405
MILO_momentum_0.45,3,0.13365723769426346,95.385,0.9538278724653366,0.9985039352222222,0.0049637051653862035,0.2109999999999985,0.0020997035434402456,9.686544444437172e-05
MILO_momentum_0.45,4,0.1306236762613058,95.435,0.9543221655861018,0.9985605751111111,0.006195072887539863,0.23100000000000165,0.002326536155350112,0.00011660066666657752
MILO_momentum_0.45,5,0.13085381174683572,95.436,0.9543970881650811,0.9985583783333334,0.00382921168923378,0.127999999999993,0.0013184684423066528,6.845255555559815e-05
MILO_momentum_0.45,6,0.1281689352297783,95.523,0.9552421978510307,0.9986105949999999,0.005714991614818567,0.14500000000000313,0.0014662433417936824,0.00010840366666658995
MILO_momentum_0.45,7,0.1246468145751953,95.654,0.9565347724893309,0.998676706888889,0.0037823511457443153,0.17799999999999724,0.001780084019709138,7.172333333327341e-05
MILO_momentum_0.45,8,0.12658469883918763,95.497,0.9548981475091405,0.9986543745555555,0.0035440563678741446,0.14700000000000554,0.0015123633644790189,7.85470000000954e-05
MILO_momentum_0.45,9,0.12380897100806237,95.689,0.9568854886204596,0.9986723173333334,0.006016180742979055,0.22699999999999676,0.0022438474506247807,0.00012947133333335303
MILO_momentum_0.45,10,0.12315530396699906,95.662,0.9565856620342397,0.9987003316666666,0.0051351523041725244,0.16399999999999437,0.0016525378042637762,0.00010348055555553515
