duration_seconds,start_time,platform,python_version,processor,cpu_count_physical,cpu_count_logical,memory_total_gb,memory_available_gb,disk_usage_gb,hostname,cuda_available,compute_type,date,gpu_count,gpu_name,gpu_memory_total_gb,start_memory_used_gb,start_cpu_percent,end_memory_used_gb,end_cpu_percent,memory_increase_gb,optimizer,run_index,epochs,experiment_title,total_experiment_duration
147.15,2025-04-16 14:46:53,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.11,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 14:46:53,1,NVIDIA GeForce RTX 3060,12.0,1.88,0.0,1.87,0.0,-0.01,milo_LW_normalize_True,0,15,DeepCNN_CIFAR10 Ablation: milo_LW_ablate_normalize,855.37
148.06,2025-04-16 14:49:20,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.08,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 14:49:20,1,NVIDIA GeForce RTX 3060,12.0,1.87,0.0,1.87,0.0,0.0,milo_LW_normalize_True,1,15,DeepCNN_CIFAR10 Ablation: milo_LW_ablate_normalize,855.37
147.11,2025-04-16 14:51:48,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.06,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 14:51:48,1,NVIDIA GeForce RTX 3060,12.0,1.87,0.0,1.87,0.0,0.0,milo_LW_normalize_True,2,15,DeepCNN_CIFAR10 Ablation: milo_LW_ablate_normalize,855.37
136.76,2025-04-16 14:54:15,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.16,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 14:54:15,1,NVIDIA GeForce RTX 3060,12.0,1.87,0.0,1.86,0.0,-0.01,milo_LW_normalize_False,0,15,DeepCNN_CIFAR10 Ablation: milo_LW_ablate_normalize,855.37
137.42,2025-04-16 14:56:32,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.21,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 14:56:32,1,NVIDIA GeForce RTX 3060,12.0,1.86,0.0,1.86,0.0,0.0,milo_LW_normalize_False,1,15,DeepCNN_CIFAR10 Ablation: milo_LW_ablate_normalize,855.37
137.16,2025-04-16 14:58:49,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.18,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 14:58:49,1,NVIDIA GeForce RTX 3060,12.0,1.87,0.0,1.87,0.0,0.0,milo_LW_normalize_False,2,15,DeepCNN_CIFAR10 Ablation: milo_LW_ablate_normalize,855.37
