optimizer,epoch,train_loss,train_accuracy,train_f1_score,train_auc,train_loss_std_err,train_accuracy_std_err,train_f1_score_std_err,train_auc_std_err
MILO_normalize_True,1,0.002556476361420147,99.92666666666666,0.999263181227356,0.9999995985867893,0.0012044555542218265,0.03333333333333144,0.0003327745976097751,2.606371395930118e-07
MILO_normalize_True,2,0.00021769039649394156,99.99333333333334,0.9999335715260116,0.9999999976747656,9.585973745296042e-05,0.0033333333333374067,3.2790063177745576e-05,1.3783419405832841e-09
MILO_normalize_True,3,8.930597884219426e-05,99.99666666666667,0.9999668948428991,0.9999999996936623,5.1204150946630385e-05,0.0016666666666651506,1.6969006415901156e-05,3.0633773295818395e-10
MILO_normalize_True,4,7.177104539805625e-05,99.9975,0.9999749629182416,1.0,4.338963862205976e-05,0.002499999999997726,2.503708175838337e-05,0.0
MILO_normalize_True,5,5.949803726328712e-05,99.9975,0.9999749629182416,1.0,4.011475531282725e-05,0.002499999999997726,2.503708175838337e-05,0.0
MILO_normalize_True,6,5.525155721584216e-05,99.9975,0.9999749629182416,0.9999999998421846,3.9668320263737006e-05,0.002499999999997726,2.503708175838337e-05,1.5781542739290441e-10
MILO_normalize_True,7,4.956529491543567e-05,99.99833333333333,0.9999834630987756,1.0,3.971926941941977e-05,0.0016666666666651506,1.6536901224384337e-05,0.0
MILO_normalize_True,8,4.6364433582410845e-05,99.99833333333333,0.9999834630987756,1.0,3.893815264333794e-05,0.0016666666666651506,1.6536901224384337e-05,0.0
MILO_normalize_True,9,4.439949773587154e-05,99.99833333333333,0.9999834630987756,1.0,3.883424367292013e-05,0.0016666666666651506,1.6536901224384337e-05,0.0
MILO_normalize_True,10,4.3177539531010584e-05,99.99833333333333,0.9999834630987756,1.0,3.828249180587768e-05,0.0016666666666651506,1.6536901224384337e-05,0.0
MILO_normalize_False,1,0.009450192216385461,99.7025,0.996994345183172,0.999994043097532,0.0021346066747569585,0.09250000000000112,0.0009297647256886753,3.415828032593548e-06
MILO_normalize_False,2,0.0033364927887820383,99.89666666666668,0.9989641066715813,0.9999991219670443,0.0012269125946272733,0.02833333333332888,0.0002782505425973358,5.805646574041922e-07
MILO_normalize_False,3,0.0017156461972722657,99.965,0.9996478376110189,0.9999998752151618,0.0010481097527451006,0.020000000000003126,0.00020190978582551589,7.720823430590329e-08
MILO_normalize_False,4,0.0015526175355091976,99.975,0.9997470750414575,0.9999999502789962,0.0007758005449451843,0.006666666666667709,6.837827077843528e-05,2.5127822711468184e-08
MILO_normalize_False,5,0.0011588822563582842,99.995,0.9999495395876898,0.9999999973660687,0.0006564428928874311,0.0016666666666651506,1.614390780746433e-05,2.295948098307576e-09
MILO_normalize_False,6,0.0012347836284522904,99.9975,0.9999753890765938,0.9999999979739858,0.0006867752636440248,0.0008333333333325753,8.063608134989408e-06,1.7154380693718003e-09
MILO_normalize_False,7,0.0014175774330865048,99.99083333333334,0.9999076747046896,0.9999999931577002,0.000576519510145105,0.004166666666669982,4.310211800179208e-05,6.842299782316984e-09
MILO_normalize_False,8,0.0014949152217375132,99.99666666666667,0.9999665046676021,0.9999999970338966,0.0006171629523186613,0.0,8.208008567822666e-07,2.9661033629224676e-09
MILO_normalize_False,9,0.0019248693057661512,99.98333333333333,0.9998327308273565,0.9999998652656232,0.0003225062315957986,0.010000000000005114,0.0001012491456767739,1.3381823699143425e-07
MILO_normalize_False,10,0.0016746268680988578,99.99666666666667,0.9999667958002711,1.0,0.0007730136115055452,0.0016666666666651506,1.6831343101320062e-05,0.0
