duration_seconds,start_time,platform,python_version,processor,cpu_count_physical,cpu_count_logical,memory_total_gb,memory_available_gb,disk_usage_gb,hostname,cuda_available,compute_type,date,gpu_count,gpu_name,gpu_memory_total_gb,start_memory_used_gb,start_cpu_percent,end_memory_used_gb,end_cpu_percent,memory_increase_gb,optimizer,run_index,epochs,experiment_title,total_experiment_duration
145.1,2025-04-16 15:30:30,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.07,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 15:30:30,1,NVIDIA GeForce RTX 3060,12.0,1.82,0.0,1.8,0.0,-0.02,milo_LW_scale_factor_0.2,0,15,DeepCNN_CIFAR10 Ablation: milo_LW_ablate_scale_factor,1306.97
144.27,2025-04-16 15:32:55,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.26,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 15:32:55,1,NVIDIA GeForce RTX 3060,12.0,1.8,0.0,1.8,0.0,0.0,milo_LW_scale_factor_0.2,1,15,DeepCNN_CIFAR10 Ablation: milo_LW_ablate_scale_factor,1306.97
144.33,2025-04-16 15:35:19,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.32,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 15:35:19,1,NVIDIA GeForce RTX 3060,12.0,1.8,0.0,1.8,0.0,0.0,milo_LW_scale_factor_0.2,2,15,DeepCNN_CIFAR10 Ablation: milo_LW_ablate_scale_factor,1306.97
145.62,2025-04-16 15:37:43,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.32,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 15:37:43,1,NVIDIA GeForce RTX 3060,12.0,1.8,0.0,1.81,0.0,0.01,milo_LW_scale_factor_0.1,0,15,DeepCNN_CIFAR10 Ablation: milo_LW_ablate_scale_factor,1306.97
144.82,2025-04-16 15:40:09,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.3,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 15:40:09,1,NVIDIA GeForce RTX 3060,12.0,1.81,0.0,1.8,0.0,-0.01,milo_LW_scale_factor_0.1,1,15,DeepCNN_CIFAR10 Ablation: milo_LW_ablate_scale_factor,1306.97
144.32,2025-04-16 15:42:34,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.1,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 15:42:34,1,NVIDIA GeForce RTX 3060,12.0,1.8,0.0,1.8,0.0,0.0,milo_LW_scale_factor_0.1,2,15,DeepCNN_CIFAR10 Ablation: milo_LW_ablate_scale_factor,1306.97
146.55,2025-04-16 15:44:58,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.1,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 15:44:58,1,NVIDIA GeForce RTX 3060,12.0,1.8,0.0,1.8,0.0,0.0,milo_LW_scale_factor_0.5,0,15,DeepCNN_CIFAR10 Ablation: milo_LW_ablate_scale_factor,1306.97
145.49,2025-04-16 15:47:25,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.09,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 15:47:25,1,NVIDIA GeForce RTX 3060,12.0,1.8,0.0,1.8,0.0,0.0,milo_LW_scale_factor_0.5,1,15,DeepCNN_CIFAR10 Ablation: milo_LW_ablate_scale_factor,1306.97
144.73,2025-04-16 15:49:50,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.09,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 15:49:50,1,NVIDIA GeForce RTX 3060,12.0,1.8,0.0,1.8,0.0,0.0,milo_LW_scale_factor_0.5,2,15,DeepCNN_CIFAR10 Ablation: milo_LW_ablate_scale_factor,1306.97
