duration_seconds,start_time,platform,python_version,processor,cpu_count_physical,cpu_count_logical,memory_total_gb,memory_available_gb,disk_usage_gb,hostname,cuda_available,compute_type,date,gpu_count,gpu_name,gpu_memory_total_gb,start_memory_used_gb,start_cpu_percent,end_memory_used_gb,end_cpu_percent,memory_increase_gb,optimizer,run_index,epochs,experiment_title,total_experiment_duration
148.46,2025-04-16 15:01:08,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.06,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 15:01:08,1,NVIDIA GeForce RTX 3060,12.0,1.99,0.0,1.98,0.0,-0.01,milo_LW_adaptive_True,0,15,DeepCNN_CIFAR10 Ablation: milo_LW_ablate_adaptive,867.08
148.35,2025-04-16 15:03:37,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.1,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 15:03:37,1,NVIDIA GeForce RTX 3060,12.0,1.98,0.0,1.98,0.0,0.0,milo_LW_adaptive_True,1,15,DeepCNN_CIFAR10 Ablation: milo_LW_ablate_adaptive,867.08
149.4,2025-04-16 15:06:05,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.11,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 15:06:05,1,NVIDIA GeForce RTX 3060,12.0,1.98,0.0,1.98,0.0,0.0,milo_LW_adaptive_True,2,15,DeepCNN_CIFAR10 Ablation: milo_LW_ablate_adaptive,867.08
139.31,2025-04-16 15:08:34,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.1,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 15:08:34,1,NVIDIA GeForce RTX 3060,12.0,1.98,0.0,1.98,0.0,0.0,milo_LW_adaptive_False,0,15,DeepCNN_CIFAR10 Ablation: milo_LW_ablate_adaptive,867.08
140.4,2025-04-16 15:10:54,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.12,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 15:10:54,1,NVIDIA GeForce RTX 3060,12.0,1.98,0.0,1.98,0.0,0.0,milo_LW_adaptive_False,1,15,DeepCNN_CIFAR10 Ablation: milo_LW_ablate_adaptive,867.08
139.64,2025-04-16 15:13:14,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.06,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 15:13:14,1,NVIDIA GeForce RTX 3060,12.0,1.98,0.0,2.0,0.0,0.02,milo_LW_adaptive_False,2,15,DeepCNN_CIFAR10 Ablation: milo_LW_ablate_adaptive,867.08
