duration_seconds,start_time,platform,python_version,processor,cpu_count_physical,cpu_count_logical,memory_total_gb,memory_available_gb,disk_usage_gb,hostname,cuda_available,compute_type,date,gpu_count,gpu_name,gpu_memory_total_gb,start_memory_used_gb,start_cpu_percent,end_memory_used_gb,end_cpu_percent,memory_increase_gb,optimizer,run_index,epochs,experiment_title,total_experiment_duration
40.14,2025-09-23 01:46:35,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,42.29,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-23 01:46:35,1,NVIDIA GeForce RTX 5070 Ti,15.92,1.87,0.0,1.92,0.0,0.05,MILO,0,10,MULTILAYER Experiment ,1537.94
40.01,2025-09-23 01:47:15,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,42.24,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-23 01:47:15,1,NVIDIA GeForce RTX 5070 Ti,15.92,1.92,0.0,1.92,0.0,0.0,MILO,1,10,MULTILAYER Experiment ,1537.94
39.82,2025-09-23 01:47:55,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,42.2,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-23 01:47:55,1,NVIDIA GeForce RTX 5070 Ti,15.92,1.92,0.0,1.92,0.0,0.0,MILO,2,10,MULTILAYER Experiment ,1537.94
39.87,2025-09-23 01:48:35,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,42.34,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-23 01:48:35,1,NVIDIA GeForce RTX 5070 Ti,15.92,1.92,0.0,1.92,0.0,0.0,MILO,3,10,MULTILAYER Experiment ,1537.94
39.56,2025-09-23 01:49:15,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,42.29,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-23 01:49:15,1,NVIDIA GeForce RTX 5070 Ti,15.92,1.92,0.0,1.92,0.0,0.0,MILO,4,10,MULTILAYER Experiment ,1537.94
39.63,2025-09-23 01:49:54,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,42.3,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-23 01:49:54,1,NVIDIA GeForce RTX 5070 Ti,15.92,1.92,0.0,1.92,0.0,0.0,MILO_LW,0,10,MULTILAYER Experiment ,1537.94
39.37,2025-09-23 01:50:34,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,42.3,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-23 01:50:34,1,NVIDIA GeForce RTX 5070 Ti,15.92,1.92,0.0,1.92,0.0,0.0,MILO_LW,1,10,MULTILAYER Experiment ,1537.94
39.85,2025-09-23 01:51:13,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,42.32,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-23 01:51:13,1,NVIDIA GeForce RTX 5070 Ti,15.92,1.92,0.0,1.92,0.0,0.0,MILO_LW,2,10,MULTILAYER Experiment ,1537.94
39.54,2025-09-23 01:51:53,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,42.22,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-23 01:51:53,1,NVIDIA GeForce RTX 5070 Ti,15.92,1.92,0.0,1.92,0.0,0.0,MILO_LW,3,10,MULTILAYER Experiment ,1537.94
39.34,2025-09-23 01:52:32,Windows-11-10.0.26100-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,42.2,931.4,DESKTOP-JA3B0L7,True,GPU,2025-09-23 01:52:32,1,NVIDIA GeForce RTX 5070 Ti,15.92,1.92,0.0,1.92,0.0,0.0,MILO_LW,4,10,MULTILAYER Experiment ,1537.94
