duration_seconds,start_time,platform,python_version,processor,cpu_count_physical,cpu_count_logical,memory_total_gb,memory_available_gb,disk_usage_gb,hostname,cuda_available,compute_type,date,gpu_count,gpu_name,gpu_memory_total_gb,start_memory_used_gb,start_cpu_percent,end_memory_used_gb,end_cpu_percent,memory_increase_gb,optimizer,run_index,epochs,experiment_title,total_experiment_duration
140.44,2025-04-16 10:47:22,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.28,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 10:47:22,1,NVIDIA GeForce RTX 3060,12.0,1.78,0.0,1.91,0.0,0.13,milo_baseline_lr,0,15,DeepCNN_CIFAR10 Ablation: milo_ablate_lr,1290.82
141.85,2025-04-16 10:49:42,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.14,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 10:49:42,1,NVIDIA GeForce RTX 3060,12.0,1.91,0.0,1.91,0.0,0.0,milo_baseline_lr,1,15,DeepCNN_CIFAR10 Ablation: milo_ablate_lr,1290.82
142.05,2025-04-16 10:52:04,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.24,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 10:52:04,1,NVIDIA GeForce RTX 3060,12.0,1.91,0.0,1.91,0.0,0.0,milo_baseline_lr,2,15,DeepCNN_CIFAR10 Ablation: milo_ablate_lr,1290.82
142.66,2025-04-16 10:54:26,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.13,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 10:54:26,1,NVIDIA GeForce RTX 3060,12.0,1.91,0.0,1.91,0.0,0.0,milo_lr_0.1,0,15,DeepCNN_CIFAR10 Ablation: milo_ablate_lr,1290.82
146.39,2025-04-16 10:56:49,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.24,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 10:56:49,1,NVIDIA GeForce RTX 3060,12.0,1.91,0.0,1.91,0.0,0.0,milo_lr_0.1,1,15,DeepCNN_CIFAR10 Ablation: milo_ablate_lr,1290.82
145.26,2025-04-16 10:59:15,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.06,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 10:59:15,1,NVIDIA GeForce RTX 3060,12.0,1.91,0.0,1.91,0.0,0.0,milo_lr_0.1,2,15,DeepCNN_CIFAR10 Ablation: milo_ablate_lr,1290.82
142.55,2025-04-16 11:01:40,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.02,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 11:01:40,1,NVIDIA GeForce RTX 3060,12.0,1.91,0.0,1.91,0.0,0.0,milo_lr_0.001,0,15,DeepCNN_CIFAR10 Ablation: milo_ablate_lr,1290.82
143.42,2025-04-16 11:04:03,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,46.0,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 11:04:03,1,NVIDIA GeForce RTX 3060,12.0,1.91,0.0,1.91,0.0,0.0,milo_lr_0.001,1,15,DeepCNN_CIFAR10 Ablation: milo_ablate_lr,1290.82
144.54,2025-04-16 11:06:26,Windows-11-10.0.22631-SP0,3.12.6,"AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",12,24,61.6,45.95,931.4,DESKTOP-JA3B0L7,True,GPU,2025-04-16 11:06:26,1,NVIDIA GeForce RTX 3060,12.0,1.91,0.0,1.91,0.0,0.0,milo_lr_0.001,2,15,DeepCNN_CIFAR10 Ablation: milo_ablate_lr,1290.82
