duration_seconds,start_time,platform,python_version,processor,cpu_count_physical,cpu_count_logical,memory_total_gb,memory_available_gb,disk_usage_gb,hostname,cuda_available,compute_type,date,gpu_count,gpu_name,gpu_memory_total_gb,start_memory_used_gb,start_cpu_percent,end_memory_used_gb,end_cpu_percent,memory_increase_gb,optimizer,run_index,epochs,experiment_title,total_experiment_duration
113.89,2026-06-07 13:11:31,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7543_32-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7543 32-Core Processor,64,64,1007.49,940.97,16.0,ng31302,True,GPU,2026-06-07 13:11:31,2,NVIDIA A100-SXM4-40GB,39.49,2.52,0.0,2.8,0.0,0.28,MILO,0,5,RESNET34_CIFAR10 Experiment ,4141.76
113.81,2026-06-07 13:13:25,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7543_32-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7543 32-Core Processor,64,64,1007.49,939.92,16.0,ng31302,True,GPU,2026-06-07 13:13:25,2,NVIDIA A100-SXM4-40GB,39.49,2.8,0.0,2.81,0.0,0.01,MILO,1,5,RESNET34_CIFAR10 Experiment ,4141.76
113.63,2026-06-07 13:15:19,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7543_32-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7543 32-Core Processor,64,64,1007.49,939.31,16.0,ng31302,True,GPU,2026-06-07 13:15:19,2,NVIDIA A100-SXM4-40GB,39.49,2.81,0.0,2.88,0.0,0.07,MILO,2,5,RESNET34_CIFAR10 Experiment ,4141.76
113.63,2026-06-07 13:17:13,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7543_32-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7543 32-Core Processor,64,64,1007.49,938.92,16.0,ng31302,True,GPU,2026-06-07 13:17:13,2,NVIDIA A100-SXM4-40GB,39.49,2.88,0.0,2.81,0.0,-0.07,MILO,3,5,RESNET34_CIFAR10 Experiment ,4141.76
113.69,2026-06-07 13:19:06,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7543_32-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7543 32-Core Processor,64,64,1007.49,938.93,16.0,ng31302,True,GPU,2026-06-07 13:19:06,2,NVIDIA A100-SXM4-40GB,39.49,2.81,0.0,2.81,0.0,0.0,MILO,4,5,RESNET34_CIFAR10 Experiment ,4141.76
113.72,2026-06-07 13:21:00,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7543_32-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7543 32-Core Processor,64,64,1007.49,938.59,16.0,ng31302,True,GPU,2026-06-07 13:21:00,2,NVIDIA A100-SXM4-40GB,39.49,2.81,0.0,2.83,0.0,0.02,MILO_LW,0,5,RESNET34_CIFAR10 Experiment ,4141.76
113.66,2026-06-07 13:22:54,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7543_32-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7543 32-Core Processor,64,64,1007.49,938.14,16.0,ng31302,True,GPU,2026-06-07 13:22:54,2,NVIDIA A100-SXM4-40GB,39.49,2.83,0.0,2.83,0.0,0.0,MILO_LW,1,5,RESNET34_CIFAR10 Experiment ,4141.76
113.63,2026-06-07 13:24:47,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7543_32-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7543 32-Core Processor,64,64,1007.49,937.83,16.0,ng31302,True,GPU,2026-06-07 13:24:47,2,NVIDIA A100-SXM4-40GB,39.49,2.83,0.0,2.83,0.0,0.0,MILO_LW,2,5,RESNET34_CIFAR10 Experiment ,4141.76
113.59,2026-06-07 13:26:41,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7543_32-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7543 32-Core Processor,64,64,1007.49,937.83,16.0,ng31302,True,GPU,2026-06-07 13:26:41,2,NVIDIA A100-SXM4-40GB,39.49,2.83,0.0,2.83,0.0,0.0,MILO_LW,3,5,RESNET34_CIFAR10 Experiment ,4141.76
113.28,2026-06-07 13:28:34,Linux-5.14.0-611.55.1.el9_7.x86_64-x86_64-AMD_EPYC_7543_32-Core_Processor-with-glibc2.37,3.11.5,AMD EPYC 7543 32-Core Processor,64,64,1007.49,937.79,16.0,ng31302,True,GPU,2026-06-07 13:28:34,2,NVIDIA A100-SXM4-40GB,39.49,2.83,0.0,2.83,0.0,0.0,MILO_LW,4,5,RESNET34_CIFAR10 Experiment ,4141.76
