optimizer,epoch,train_loss,train_accuracy,train_f1_score,train_auc,train_loss_std_err,train_accuracy_std_err,train_f1_score_std_err,train_auc_std_err
MILO_normalize_True,1,0.10798342796504498,96.417,0.9643871310216519,0.9994480337777778,0.012155250489115718,0.2950000000000017,0.0030651590886379694,9.989711111119125e-05
MILO_normalize_True,2,0.058073924439549444,97.936,0.9794171501931743,0.9997470685555555,0.005303292512297629,0.22999999999999685,0.002251803462977209,4.516433333334735e-05
MILO_normalize_True,3,0.06814122291445732,97.71600000000001,0.977208270341481,0.9997634813333333,0.021948242560625077,0.6259999999999977,0.006208373693342151,8.046999999999915e-05
MILO_normalize_True,4,0.04358384718894959,98.481,0.9848145125873573,0.9998571883333334,0.0014404625532031046,0.05300000000000437,0.0005230780168568594,2.1637444444444484e-05
MILO_normalize_True,5,0.04614090074524284,98.34899999999999,0.983481252161288,0.9998757693333334,0.004904335930496456,0.14500000000000313,0.0014736248211889567,2.671555555555649e-06
MILO_normalize_True,6,0.03318527924194932,98.816,0.9881783378398272,0.9999128285555556,0.004755288701504468,0.1899999999999977,0.001881796809740155,2.19034444444155e-05
MILO_normalize_True,7,0.02819440757200122,99.00200000000001,0.9900166061676005,0.9999302525555555,0.0040330865301191786,0.14800000000000324,0.0014878922743309928,1.8780333333245913e-05
MILO_normalize_True,8,0.03184176164137199,98.839,0.9883768213651842,0.9999292563333333,0.0005938789547793571,0.01099999999999568,8.894047365520795e-05,5.708555555428151e-06
MILO_normalize_True,9,0.025048744150400162,99.11699999999999,0.9911763780355798,0.9999464934444444,0.003113285793513059,0.09100000000000108,0.0009023992929160228,1.0134333333300381e-05
MILO_normalize_True,10,0.02491791535979137,99.114,0.9911401143566481,0.9999558512222222,0.0008132191565074029,0.03399999999999892,0.00033987931621276557,6.515888889058186e-06
MILO_normalize_False,1,0.4275357252669334,90.309,0.9037095880337714,0.9973294296666666,0.0382658108496666,1.871000000000002,0.018262991757173608,0.0015005403333332443
MILO_normalize_False,2,0.22531279055595396,93.542,0.9352321257755403,0.9984926977777778,0.02801084465503692,1.891999999999996,0.019163768641601076,0.0007565913333333896
MILO_normalize_False,3,0.16038317093551158,94.98400000000001,0.9498752461093283,0.9986626345555556,0.04701045109093189,1.8680000000000019,0.01858951863991942,0.0008100398888888914
MILO_normalize_False,4,0.21007410696685314,93.497,0.934005650366454,0.998329684,0.08640033712685107,2.9050000000000007,0.030120367608918227,0.001163999555555628
MILO_normalize_False,5,0.17728643678545952,94.44200000000001,0.9445167151138038,0.9986637442222221,0.025723742004632955,1.357999999999997,0.013561138096720105,0.0006746944444444569
MILO_normalize_False,6,0.20817369678139686,93.801,0.9376378898574951,0.9983717297777779,0.06571065858244894,2.2609999999999957,0.022879458986891307,0.0008154304444445426
MILO_normalize_False,7,0.18383697799324988,94.078,0.9409847800401197,0.9987734064444445,0.07318934316992759,2.554000000000002,0.025339055707851495,0.0006486244444443011
MILO_normalize_False,8,0.17080625552892686,94.471,0.9451144002122052,0.9987231025555556,0.02331444391489028,1.1910000000000025,0.011661381082932852,0.0004224167777778231
MILO_normalize_False,9,0.14305073346018793,95.23599999999999,0.9526549197963106,0.998973977888889,0.048633377104997634,1.57,0.015522116399647233,0.0005147703333333586
MILO_normalize_False,10,0.13600105711102484,95.344,0.9536063274245183,0.998987142111111,0.04683526105046271,1.6840000000000044,0.01670484025262642,0.0005512125555554581
