optimizer,epoch,train_loss,train_accuracy,train_f1_score,train_auc,train_loss_std_err,train_accuracy_std_err,train_f1_score_std_err,train_auc_std_err
MILO_LW_momentum_0.9,1,1.4030411036479473,93.979,0.9398186468935076,0.9964873481111112,0.12929051756024368,0.16899999999999693,0.001587745735842194,0.00013760255555550494
MILO_LW_momentum_0.9,2,1.3875374296569825,93.553,0.9354988139993353,0.996512575111111,0.01135946878433225,0.11299999999999953,0.0008160785278925609,5.192866666670071e-05
MILO_LW_momentum_0.9,3,1.1667152930259705,93.989,0.9405556876309553,0.9968972573333335,0.06354942447662358,0.286999999999999,0.0026180412154790385,0.00016169533333332264
MILO_LW_momentum_0.9,4,1.192864934963584,93.548,0.9350607684396078,0.9966014924444444,0.11486368993222718,0.007999999999995566,0.00023197239948136159,6.0942666666674576e-05
MILO_LW_momentum_0.9,5,1.0216386155796051,93.89699999999999,0.9389654667508734,0.9970514297777778,0.1622471911382675,0.15899999999999892,0.001296349509354755,0.00033424044444452233
MILO_LW_momentum_0.9,6,1.1467090253543855,93.17,0.9309502770655131,0.9967416297777778,0.24260756220817561,0.5040000000000049,0.004957377877444935,0.0002954802222220887
MILO_LW_momentum_0.9,7,0.8673044947864301,94.356,0.9433937371482044,0.9972399540000001,0.13368820201503112,0.2020000000000053,0.0020304815514030072,0.0002389679999999505
MILO_LW_momentum_0.9,8,0.8732782795858383,94.033,0.9403060241455299,0.9971093155555555,0.04566140725612638,0.257000000000005,0.0025315476891985544,3.800222222222205e-05
MILO_LW_momentum_0.9,9,0.9841735775780678,93.42500000000001,0.9345736511414726,0.9970130096666667,0.050996528961658516,0.6169999999999973,0.006402850802194715,8.176722222236199e-05
MILO_LW_momentum_0.9,10,0.8749225841236115,94.012,0.9398327694764809,0.9970261593333334,0.16082156925201413,0.23799999999999955,0.00303230498270246,0.00046840022222222055
MILO_LW_momentum_0.0,1,0.6997462145587802,94.52000000000001,0.9451250127735269,0.9974486589999999,0.024024112446606183,0.08800000000000095,0.0010045783600068357,0.00010303544444445477
MILO_LW_momentum_0.0,2,0.6922339495235309,94.405,0.9441899440698425,0.9975380206666667,0.03438901049558074,0.0690000000000026,0.00045178181785987537,6.533111111095557e-06
MILO_LW_momentum_0.0,3,0.6660157363414765,94.333,0.9434532902805315,0.9975147011111111,0.010688686466217068,0.22700000000000384,0.0024214888536955304,1.976088888888672e-05
MILO_LW_momentum_0.0,4,0.6425432168555261,94.328,0.9430441855983809,0.9975056974444443,0.012562363779544837,0.2359999999999971,0.002494726029162286,6.730766666668275e-05
MILO_LW_momentum_0.0,5,0.6238351328217984,94.48400000000001,0.9447678560517205,0.9975241665555554,0.037148521617650976,0.06800000000000495,0.0007053968299506329,7.035722222220597e-05
MILO_LW_momentum_0.0,6,0.6139796391403676,94.527,0.9451342259786195,0.9975629335555556,0.029986069031953833,0.18699999999999758,0.0018603172796978205,9.374400000000671e-05
MILO_LW_momentum_0.0,7,0.6040578512108326,94.464,0.9446190514611476,0.9975670912222223,0.044098991717100126,0.21999999999999886,0.002076319876608945,2.0286555555582005e-05
MILO_LW_momentum_0.0,8,0.7283466633868217,93.549,0.9354609235893052,0.9973518737777778,0.004112667891979171,0.22900000000000628,0.0022394789613200956,7.508466666661383e-05
MILO_LW_momentum_0.0,9,0.6294322530417888,94.126,0.941557764150142,0.9974221146666666,0.02398804435305296,0.04800000000000182,0.00042362130048251284,2.4015111111053145e-05
MILO_LW_momentum_0.0,10,0.5909906152451039,94.511,0.945063630522275,0.9974630795555556,0.012685576516389852,0.03900000000000148,0.0004681806820403533,3.934022222218392e-05
MILO_LW_momentum_0.45,1,0.6752918699669839,94.361,0.942925786443224,0.9975679433333333,0.09605238311529157,0.5330000000000011,0.005875973719895566,0.00016324666666661658
MILO_LW_momentum_0.45,2,0.6924442654752732,93.97399999999999,0.9395615806790426,0.9976453578888891,0.06485520841121672,0.10199999999999675,0.0006171359967664936,0.0001473396666666349
MILO_LW_momentum_0.45,3,0.6697423579072952,94.117,0.9417530591085642,0.9976338854444444,0.032961569123268135,0.3689999999999997,0.0033561879148219505,3.135899999995306e-05
MILO_LW_momentum_0.45,4,0.6262309428977967,94.066,0.9408251893635089,0.9976380805555556,0.004323454737663267,0.09199999999999875,0.0007765788534851992,1.6347000000027645e-05
MILO_LW_momentum_0.45,5,0.6219465792632103,93.815,0.9379409625927352,0.9976184092222224,0.06092994521379468,0.17900000000000207,0.0018865584777293387,0.00010983966666672229
MILO_LW_momentum_0.45,6,0.5482071233695746,94.619,0.9460338118058186,0.9975800244444445,0.022916683850884408,0.02500000000000568,0.0003851870002892221,4.3342666666723595e-05
MILO_LW_momentum_0.45,7,0.5477633894586563,94.447,0.9446682350520683,0.9977227296666666,0.008659208474159241,0.08899999999999862,0.0010954330394342127,1.9857444444437707e-05
MILO_LW_momentum_0.45,8,0.5710082224011421,94.083,0.941023388294302,0.9976189353333333,0.0002462564110755627,0.09100000000000108,0.0006795995957349366,2.1906666667348414e-06
MILO_LW_momentum_0.45,9,0.563988833911419,94.045,0.9400045582946908,0.997649832888889,0.03483299306631088,0.4890000000000043,0.005141005223341543,1.193577777786059e-05
MILO_LW_momentum_0.45,10,0.5806561402219534,93.844,0.9380882979699744,0.9975218761111111,0.05888746602118017,0.7580000000000027,0.008068434997652307,7.927277777775021e-05
