optimizer,epoch,val_loss,val_accuracy,val_f1_score,val_auc,val_loss_std_err,val_accuracy_std_err,val_f1_score_std_err,val_auc_std_err
MILO_LW_momentum_0.9,1,1.4498298260164262,93.9,0.9390030783758676,0.996290715,0.0971173828840256,0.08000000000000539,0.0007170994053227741,5.471922222222147e-05
MILO_LW_momentum_0.9,2,1.3836836991941928,93.531,0.9353156687674822,0.9965015336666667,0.028953406823873595,0.07700000000000527,0.0004718351325321834,5.189677777772683e-05
MILO_LW_momentum_0.9,3,1.172977320970297,93.907,0.9397634988634037,0.9969451884444445,0.07199388500809667,0.21699999999999875,0.001971047663478109,0.0001935355555555129
MILO_LW_momentum_0.9,4,1.1896411696958542,93.58,0.9353380761610005,0.9965649401111112,0.11368740828037259,0.09199999999999875,0.0007314803422998617,5.9862555555623136e-05
MILO_LW_momentum_0.9,5,1.0199555735778807,93.908,0.9390864701154145,0.9970195322222223,0.14606551879882812,0.04200000000000159,0.00015374236652015982,0.00026495955555549955
MILO_LW_momentum_0.9,6,1.1623739390790462,93.213,0.9313495071914233,0.9966752067777779,0.26582742791771885,0.5890000000000056,0.005785890905482648,0.00035941233333336425
MILO_LW_momentum_0.9,7,0.8403353842973709,94.406,0.943899124050816,0.9972402491111111,0.14789244603633883,0.259999999999998,0.002615818824317162,0.0002814695555554136
MILO_LW_momentum_0.9,8,0.8450942652177811,94.19,0.9418802076722118,0.9971808517777778,0.041263931517600994,0.22800000000000148,0.0022073168387034547,4.061888888901022e-05
MILO_LW_momentum_0.9,9,0.9698030329179763,93.44,0.9346785329328292,0.9970338704444445,0.06582993999004366,0.7240000000000036,0.0074929780671365576,0.00011416066666669611
MILO_LW_momentum_0.9,10,0.8883779741597175,93.972,0.9394154387291147,0.9969515005555556,0.15293672680616383,0.23199999999999932,0.0029860554400537027,0.00043553344444452463
MILO_LW_momentum_0.0,1,0.7213600550937653,94.461,0.9445610963211679,0.9973651400000001,0.01889544977188112,0.1290000000000049,0.0014171850287736374,0.00012390311111110108
MILO_LW_momentum_0.0,2,0.6820239024752378,94.419,0.9443246033337089,0.9975819496666667,0.020637999132275597,0.02899999999999636,0.0005421578229619084,1.1756333333445834e-05
MILO_LW_momentum_0.0,3,0.6828454904421791,94.30000000000001,0.943100425180391,0.9974733857777778,0.014917617727182808,0.18599999999999992,0.0020327784655792547,1.015333333354018e-06
MILO_LW_momentum_0.0,4,0.6203174703198671,94.30799999999999,0.9428440822690933,0.9975071564444445,0.016411816843152013,0.10199999999999675,0.0011667977524900675,6.478444444457665e-06
MILO_LW_momentum_0.0,5,0.6253350035589933,94.548,0.9453983176123237,0.9975546656666667,0.032943385574221606,0.018000000000000682,0.00012861169346661816,3.848633333330964e-05
MILO_LW_momentum_0.0,6,0.6305615878170729,94.373,0.9435797647290285,0.9974630082222222,0.013531941153407112,0.125,0.0012447204838398893,2.2878444444485165e-05
MILO_LW_momentum_0.0,7,0.6215209222745895,94.337,0.943345312725747,0.9975223462222222,0.07197507483005527,0.3689999999999997,0.003563243491302603,0.0001458446666666724
MILO_LW_momentum_0.0,8,0.7296609596943855,93.545,0.9354117203006144,0.9973547178888889,0.006444399654865262,0.1970000000000027,0.001976341463591602,5.841566666675568e-05
MILO_LW_momentum_0.0,9,0.6317862876474858,94.22200000000001,0.9424831432929566,0.9974575417777778,0.025684958328008604,0.008000000000002672,5.0986758471260885e-05,1.136155555553353e-05
MILO_LW_momentum_0.0,10,0.5874744948363304,94.429,0.9442789563540659,0.9974850523333333,0.03553790945291524,0.054999999999999716,0.0006312091670321872,6.749811111117499e-05
MILO_LW_momentum_0.45,1,0.6613934258198738,94.407,0.9434499567384118,0.997610599111111,0.08888728797674184,0.5649999999999977,0.0061630992995094225,0.00012736688888886905
MILO_LW_momentum_0.45,2,0.7111821275568009,93.862,0.9383999116013326,0.9975699008888889,0.054359436297416686,0.036000000000001364,1.9250478224208664e-05,0.00010063955555550397
MILO_LW_momentum_0.45,3,0.6892902910232543,94.024,0.9408004836664134,0.9975078684444445,0.018633670272827196,0.41200000000000614,0.003733048461769472,6.556888888886725e-05
MILO_LW_momentum_0.45,4,0.613373559898138,94.069,0.9409138459505906,0.9977279746666667,8.310288071633476e-05,0.13100000000000023,0.001139086289582203,2.536911111111761e-05
MILO_LW_momentum_0.45,5,0.6133021777582168,93.821,0.9380255408096092,0.9976718888888887,0.053988212685585,0.15500000000000114,0.001647228769715625,0.00011349933333343332
MILO_LW_momentum_0.45,6,0.5361741722154618,94.593,0.945762810086517,0.9976484200000001,0.014371855549812296,0.05100000000000193,0.0006354350983802104,4.757333333382795e-06
MILO_LW_momentum_0.45,7,0.5664440530073642,94.46100000000001,0.9447896660296664,0.9976724584444443,0.015227792507410076,0.0730000000000004,0.0009256922119459942,8.222933333340564e-05
MILO_LW_momentum_0.45,8,0.5845489618468285,94.011,0.9403244147559549,0.9975425158888889,0.004748046567440045,0.08699999999999618,0.0005941431702203293,1.3749000000007335e-05
MILO_LW_momentum_0.45,9,0.5614737054920197,93.949,0.9390558187669562,0.9975955777777779,0.04489820074558259,0.5229999999999961,0.005521679279543057,7.311933333342678e-05
MILO_LW_momentum_0.45,10,0.5708944444727897,93.934,0.9390787479347359,0.9975906771111112,0.05904318130731583,0.7539999999999978,0.007918462127649017,0.00010570866666670398
